dimension_record_id,decision_package_id,approval_package_id,operational_risk_score,risk_tier,priority_tier,urgency,breach_status,watch_status,trend_direction,sustained_movement_flag,dominant_breach_type,provisional_threshold_flag,evidence_reference_count,evidence_phase_coverage,evidence_completeness,evidence_status,missing_evidence_flag,lineage_reference_count,lineage_stage_coverage,lineage_completeness,lineage_status,orphan_lineage_flag,representative_recommendation_available,recommendation_validation_status,recommendation_confirmation_required,recommendation_limitation_count,recommendation_governance_warning,recommendation_readiness,scenario_required_status,scenario_readiness,baseline_available,comparator_completeness,comparator_consistency,scenario_validation_status,scenario_confidence,tradeoff_status,displacement_status,sensitivity_status,dominance_status,financial_review_required,financial_readiness,cost_completeness,benefit_completeness,net_impact_available,roi_status,payback_status,affordability_status,financial_confidence,missing_financial_input_flag,uncertainty_available,lower_financial_estimate,central_financial_estimate,upper_financial_estimate,financial_range_width,primary_uncertainty_driver,uncertainty_status,scenario_sensitivity_status,financial_sensitivity_status,break_even_status,contradiction_warning_x,contradiction_severity,provisional_warning_x,stakeholder_validation_required_x,assumption_validation_required_x,baseline_validation_required_x,financial_validation_required_x,governance_issue_count_x,governance_burden_status_x,package_readiness_x,package_completeness_x,decision_readiness_x,permitted_management_actions_x,blocking_condition_count_x,management_review_required_x,approval_status_x,display_level,display_level_record_id,operational_risk_display,evidence_strength_display,lineage_strength_display,recommendation_readiness_display,scenario_readiness_display,financial_readiness_display,uncertainty_display,governance_burden_display,management_readiness_display,overall_display_level,display_level_formula,governance_burden_record_id,blocking_question_count,pending_confirmation_count,governance_issue_count_y,contradiction_warning_y,provisional_warning_y,stakeholder_validation_required_y,assumption_validation_required_y,baseline_validation_required_y,financial_validation_required_y,governance_burden_status_y,burden_source_reference,management_readiness_record_id,package_readiness_y,package_completeness_y,decision_readiness_y,permitted_management_actions_y,blocking_condition_count_y,management_review_required_y,approval_status_y,readiness_reconciliation_note,decision_scorecard_id
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725,93.09,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260725
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730,62.57,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260730
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809,56.08,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260809
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824,60.27,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260824
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903,45.68,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260903
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910,39.05,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20260910
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012,60.19,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261012
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022,49.25,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261022
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112,59.17,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261112
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117,41.45,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261117
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126,52.89,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261126
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205,77.78,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261205
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216,74.54,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261216
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220-DIM,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220,64.12,Not Assessable,,,,,,,,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,0.0,,,Inconsistent or Not Assessed,,,,,,,,Financial Analysis Not Assessable,,,False,,,,,True,False,,,,,,Not Assessable,,,Not Assessable,False,No Contradiction,False; False,True,False,False,False,0,Monitoring Only,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Limited,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Limited,Limited,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220-GB,1,1,0,False,False; False,True,False,False,False,Monitoring Only,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220-MR,Monitoring Only,,,Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_006-20261220
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116-DIM,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116,55.93,Not Assessable,,,,,,,,False,3,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,1,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,1.0,Complete,False,False,,,0,,0.0,,1.0,,4/4 present,Consistent,Valid with Conditions,,,,,,,Ready for Financial Comparison,Complete with Governed Assumptions,Partial,False,ROI Calculated — Governed Inputs,Calculated,,Moderate,False,False,,,,,Workforce cost,Not Assessable,,Missing actual cost rates,Not Assessable,False,No Contradiction,False; False; False; False; False; False,True,False,False,False,0,Moderate,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Conditional,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116-DL,Not Assessable,Strong,Strong,Not Assessable,Not Assessable,Not Assessable,Not Assessable,Adequate,Conditional,Conditional,Transparent mapping from governed status to display band. Not a hidden score.,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116-GB,3,3,0,False,False; False; False; False; False; False,True,False,False,False,Moderate,Step 2D-2 management questions and confirmations,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116-MR,Ready with Conditions,,,Review Integrated Decision Package | Continue Monitoring | Defer Decision,0,True,Pending Management Review,Reconciled from Step 2D-1 and Step 2D-2 status fields.,DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260116
