decision_package_id,kpi_id,kpi_name,current_value,threshold_status,prior_comparison,trend,breach_flag,watch_flag,confidence_status,hospital_id,department_id,reporting_date
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250629,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250629,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250629,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250629,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250629,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250629,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250817,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250817,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250817,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250817,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250817,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250817,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250830,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250830,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250830,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250830,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250830,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250830,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250904,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250904,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250904,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250904,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250904,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250904,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250911,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250911,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250911,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250911,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250911,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250911,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250923,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250923,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250923,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250923,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250923,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20250923,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251003,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251003,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251003,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251003,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251003,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251003,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251009,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251009,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251009,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251009,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251009,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251009,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251014,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251014,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251014,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251014,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251014,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251014,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251026,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251026,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251026,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251026,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251026,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251026,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251102,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251102,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251102,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251102,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251102,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251102,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251119,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251119,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251119,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251119,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251119,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251119,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251125,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251125,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251125,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251125,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251125,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251125,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251205,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251205,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251205,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251205,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251205,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251205,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251209,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251209,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251209,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251209,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251209,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251209,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251219,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251219,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251219,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251219,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251219,kpi_005,Patient Complaint Rate,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20251219,kpi_006,Patient Satisfaction Score,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250126,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250126,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250126,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250126,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250126,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250126,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250218,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250218,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250218,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250218,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250218,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250218,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250224,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250224,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250224,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250224,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250224,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250224,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250319,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250319,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250319,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250319,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250319,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250319,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250331,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250331,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250331,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250331,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250331,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250331,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250416,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250416,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250416,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250416,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250416,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250416,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250425,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250425,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250425,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250425,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250425,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250425,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250504,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250504,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250504,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250504,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250504,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250504,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250523,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250523,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250523,kpi_003,Bed Occupancy Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250523,kpi_004,Average Patient Waiting Time,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250523,kpi_005,Patient Complaint Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250523,kpi_006,Patient Satisfaction Score,Dominant,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250611,kpi_001,Staffing Level,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20250611,kpi_002,Staff Absenteeism Rate,Available,Monitoring,,,False,False,High,HOSP-001,DEPT-DIAG,
