evidence_record_id,decision_package_id,approval_package_id,evidence_reference_count,evidence_complete,evidence_ids,source_phase_list,audit_traceability_status,decision_readiness_id,decision_scorecard_id,readiness_evidence_id,reconciliation_status,governance_note
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,Matched,Evidence reconciled from Step 2D-3
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902-EV,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,1,1.0,Derived from Step 2D-2 evidence register,Phase 2B|Phase 2C-1|Phase 2C-2|Phase 2C-3|Phase 2D-1|Phase 2D-2,Traceable,DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,REV-DR-DSC-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,Matched,Evidence reconciled from Step 2D-3
