stability_record_id,threshold_candidate_id,kpi_id,test_dimension,test_segment,candidate_green_percentage,candidate_amber_percentage,candidate_red_percentage,deviation_from_full_period,stability_status,stability_reason,calibration_run_id
STB-A784844E0257,CAND-3BF16ED2129B,kpi_004,month,2026-12,98.9247311827957,1.0752688172043012,0.0,23.947562233024,Unstable,Deviation from full-period green % = 23.9,THCAL-DBEA0A3F3860
STB-E739F9F73E9C,CAND-B80C86F00895,kpi_004,hospital_id,HOSP-001,80.09132420091323,9.863013698630137,10.045662100456621,0.0,Stable,Deviation from full-period green % = 0.0,THCAL-DBEA0A3F3860
STB-7E3F702FC027,CAND-B80C86F00895,kpi_004,month,2026-01,100.0,0.0,0.0,19.908675799086765,Moderately Stable,Deviation from full-period green % = 19.9,THCAL-DBEA0A3F3860
STB-E80BAA5CA491,CAND-B80C86F00895,kpi_004,month,2026-02,100.0,0.0,0.0,19.908675799086765,Moderately Stable,Deviation from full-period green % = 19.9,THCAL-DBEA0A3F3860
STB-F3DD286E74A4,CAND-B80C86F00895,kpi_004,month,2026-03,100.0,0.0,0.0,19.908675799086765,Moderately Stable,Deviation from full-period green % = 19.9,THCAL-DBEA0A3F3860
STB-29CD9FBFAAB3,CAND-B80C86F00895,kpi_004,month,2026-04,76.66666666666667,23.333333333333332,0.0,3.4246575342465633,Stable,Deviation from full-period green % = 3.4,THCAL-DBEA0A3F3860
STB-68BBFF2D8FF4,CAND-B80C86F00895,kpi_004,month,2026-05,83.87096774193549,16.129032258064516,0.0,3.779643541022253,Stable,Deviation from full-period green % = 3.8,THCAL-DBEA0A3F3860
STB-4BFFC821A3A8,CAND-B80C86F00895,kpi_004,month,2026-06,0.0,33.33333333333333,66.66666666666666,80.09132420091323,Unstable,Deviation from full-period green % = 80.1,THCAL-DBEA0A3F3860
STB-DCC27A559719,CAND-B80C86F00895,kpi_004,month,2026-07,1.0752688172043012,45.16129032258064,53.76344086021505,79.01605538370893,Unstable,Deviation from full-period green % = 79.0,THCAL-DBEA0A3F3860
STB-DCCEE0C3E455,CAND-B80C86F00895,kpi_004,month,2026-08,100.0,0.0,0.0,19.908675799086765,Moderately Stable,Deviation from full-period green % = 19.9,THCAL-DBEA0A3F3860
STB-47BEC49CD83A,CAND-B80C86F00895,kpi_004,month,2026-09,100.0,0.0,0.0,19.908675799086765,Moderately Stable,Deviation from full-period green % = 19.9,THCAL-DBEA0A3F3860
STB-BAB0FA117ADB,CAND-B80C86F00895,kpi_004,month,2026-10,100.0,0.0,0.0,19.908675799086765,Moderately Stable,Deviation from full-period green % = 19.9,THCAL-DBEA0A3F3860
STB-3CDF3F80A6B3,CAND-B80C86F00895,kpi_004,month,2026-11,100.0,0.0,0.0,19.908675799086765,Moderately Stable,Deviation from full-period green % = 19.9,THCAL-DBEA0A3F3860
STB-EF25E924DE82,CAND-B80C86F00895,kpi_004,month,2026-12,100.0,0.0,0.0,19.908675799086765,Moderately Stable,Deviation from full-period green % = 19.9,THCAL-DBEA0A3F3860
STB-1F3B420B2044,CAND-C7926AE694F2,kpi_004,hospital_id,HOSP-001,25.022831050228312,49.954337899543376,25.022831050228312,0.0,Stable,Deviation from full-period green % = 0.0,THCAL-DBEA0A3F3860
STB-A50BB25B6616,CAND-C7926AE694F2,kpi_004,month,2026-01,100.0,0.0,0.0,74.97716894977168,Unstable,Deviation from full-period green % = 75.0,THCAL-DBEA0A3F3860
STB-05F7FE3841EA,CAND-C7926AE694F2,kpi_004,month,2026-02,98.80952380952381,1.1904761904761905,0.0,73.7866927592955,Unstable,Deviation from full-period green % = 73.8,THCAL-DBEA0A3F3860
STB-C383F4A5BDE1,CAND-C7926AE694F2,kpi_004,month,2026-03,68.81720430107528,31.182795698924732,0.0,43.79437325084697,Unstable,Deviation from full-period green % = 43.8,THCAL-DBEA0A3F3860
STB-FC61F2A4B7BF,CAND-C7926AE694F2,kpi_004,month,2026-04,0.0,55.55555555555556,44.44444444444444,25.022831050228312,Unstable,Deviation from full-period green % = 25.0,THCAL-DBEA0A3F3860
STB-3CCC1ABAA398,CAND-C7926AE694F2,kpi_004,month,2026-05,0.0,52.68817204301075,47.31182795698925,25.022831050228312,Unstable,Deviation from full-period green % = 25.0,THCAL-DBEA0A3F3860
STB-4CCF3BF78771,CAND-C7926AE694F2,kpi_004,month,2026-06,0.0,0.0,100.0,25.022831050228312,Unstable,Deviation from full-period green % = 25.0,THCAL-DBEA0A3F3860
STB-EA96AEFB19F1,CAND-C7926AE694F2,kpi_004,month,2026-07,0.0,0.0,100.0,25.022831050228312,Unstable,Deviation from full-period green % = 25.0,THCAL-DBEA0A3F3860
STB-F9B7E44EDBBB,CAND-C7926AE694F2,kpi_004,month,2026-08,10.75268817204301,86.02150537634408,3.225806451612903,14.270142878185302,Moderately Stable,Deviation from full-period green % = 14.3,THCAL-DBEA0A3F3860
STB-C38F7562A118,CAND-C7926AE694F2,kpi_004,month,2026-09,4.444444444444445,95.55555555555556,0.0,20.57838660578387,Unstable,Deviation from full-period green % = 20.6,THCAL-DBEA0A3F3860
STB-12D7BB11ACD4,CAND-C7926AE694F2,kpi_004,month,2026-10,4.301075268817205,94.6236559139785,1.0752688172043012,20.721755781411108,Unstable,Deviation from full-period green % = 20.7,THCAL-DBEA0A3F3860
STB-E46DF9732E6A,CAND-C7926AE694F2,kpi_004,month,2026-11,7.777777777777778,90.0,2.2222222222222223,17.245053272450534,Moderately Stable,Deviation from full-period green % = 17.2,THCAL-DBEA0A3F3860
STB-14C0D0FD58A8,CAND-C7926AE694F2,kpi_004,month,2026-12,9.67741935483871,89.24731182795699,1.0752688172043012,15.345411695389602,Moderately Stable,Deviation from full-period green % = 15.3,THCAL-DBEA0A3F3860
STB-9B1DD5B13FA8,CAND-9415103FD987,kpi_005,hospital_id,HOSP-001,75.3048780487805,19.410569105691057,5.284552845528456,0.0,Stable,Deviation from full-period green % = 0.0,THCAL-DBEA0A3F3860
STB-63B6FFEFF7C3,CAND-9415103FD987,kpi_005,month,2026-01,83.52941176470588,14.117647058823529,2.3529411764705883,8.22453371592539,Stable,Deviation from full-period green % = 8.2,THCAL-DBEA0A3F3860
STB-514FAD40AF8A,CAND-9415103FD987,kpi_005,month,2026-02,80.55555555555556,16.666666666666664,2.7777777777777777,5.250677506775062,Stable,Deviation from full-period green % = 5.3,THCAL-DBEA0A3F3860
STB-F30060735C32,CAND-9415103FD987,kpi_005,month,2026-03,73.49397590361446,22.89156626506024,3.614457831325301,1.8109021451660396,Stable,Deviation from full-period green % = 1.8,THCAL-DBEA0A3F3860
STB-5288FAFE5B38,CAND-9415103FD987,kpi_005,month,2026-04,82.14285714285714,13.095238095238097,4.761904761904762,6.837979094076644,Stable,Deviation from full-period green % = 6.8,THCAL-DBEA0A3F3860
STB-2D15FE8C4870,CAND-9415103FD987,kpi_005,month,2026-05,75.90361445783132,19.27710843373494,4.819277108433735,0.5987364090508294,Stable,Deviation from full-period green % = 0.6,THCAL-DBEA0A3F3860
STB-790DC5E3F14A,CAND-9415103FD987,kpi_005,month,2026-06,59.25925925925925,32.098765432098766,8.641975308641975,16.045618789521242,Moderately Stable,Deviation from full-period green % = 16.0,THCAL-DBEA0A3F3860
STB-BE32D868447B,CAND-9415103FD987,kpi_005,month,2026-07,63.2183908045977,22.988505747126435,13.793103448275861,12.086487244182791,Moderately Stable,Deviation from full-period green % = 12.1,THCAL-DBEA0A3F3860
STB-94172EE3D3B7,CAND-9415103FD987,kpi_005,month,2026-08,80.95238095238095,15.476190476190476,3.571428571428571,5.647502903600454,Stable,Deviation from full-period green % = 5.6,THCAL-DBEA0A3F3860
STB-DAA617937250,CAND-9415103FD987,kpi_005,month,2026-09,78.75,18.75,2.5,3.4451219512195053,Stable,Deviation from full-period green % = 3.4,THCAL-DBEA0A3F3860
STB-9634074958D4,CAND-9415103FD987,kpi_005,month,2026-10,78.3132530120482,13.253012048192772,8.433734939759036,3.0083749632676984,Stable,Deviation from full-period green % = 3.0,THCAL-DBEA0A3F3860
STB-0E3940B5EB80,CAND-9415103FD987,kpi_005,month,2026-11,74.68354430379746,24.050632911392405,1.2658227848101267,0.6213337449830334,Stable,Deviation from full-period green % = 0.6,THCAL-DBEA0A3F3860
STB-DB83A3145A51,CAND-9415103FD987,kpi_005,month,2026-12,73.49397590361446,20.481927710843372,6.024096385542169,1.8109021451660396,Stable,Deviation from full-period green % = 1.8,THCAL-DBEA0A3F3860
STB-40EE5AAAE006,CAND-F76D963AE6DE,kpi_005,hospital_id,HOSP-001,78.86178861788618,11.077235772357724,10.060975609756099,0.0,Stable,Deviation from full-period green % = 0.0,THCAL-DBEA0A3F3860
STB-CD7662BABA68,CAND-F76D963AE6DE,kpi_005,month,2026-01,89.41176470588236,5.88235294117647,4.705882352941177,10.549976087996185,Moderately Stable,Deviation from full-period green % = 10.5,THCAL-DBEA0A3F3860
STB-7FDB6C85C56E,CAND-F76D963AE6DE,kpi_005,month,2026-02,88.88888888888889,4.166666666666666,6.944444444444445,10.027100271002709,Moderately Stable,Deviation from full-period green % = 10.0,THCAL-DBEA0A3F3860
STB-755127501C18,CAND-F76D963AE6DE,kpi_005,month,2026-03,79.51807228915662,7.228915662650602,13.253012048192772,0.6562836712704438,Stable,Deviation from full-period green % = 0.7,THCAL-DBEA0A3F3860
STB-76AF50AB1DE8,CAND-F76D963AE6DE,kpi_005,month,2026-04,84.52380952380952,9.523809523809524,5.952380952380952,5.662020905923342,Stable,Deviation from full-period green % = 5.7,THCAL-DBEA0A3F3860
STB-FEB15760BEA8,CAND-F76D963AE6DE,kpi_005,month,2026-05,80.72289156626506,12.048192771084338,7.228915662650602,1.8611029483788855,Stable,Deviation from full-period green % = 1.9,THCAL-DBEA0A3F3860
STB-B7E2065A66A1,CAND-F76D963AE6DE,kpi_005,month,2026-06,62.96296296296296,22.22222222222222,14.814814814814813,15.898825654923215,Moderately Stable,Deviation from full-period green % = 15.9,THCAL-DBEA0A3F3860
STB-9C93A92D4B92,CAND-F76D963AE6DE,kpi_005,month,2026-07,64.36781609195403,17.24137931034483,18.39080459770115,14.49397252593215,Moderately Stable,Deviation from full-period green % = 14.5,THCAL-DBEA0A3F3860
STB-B606E48776D6,CAND-F76D963AE6DE,kpi_005,month,2026-08,83.33333333333334,10.714285714285714,5.952380952380952,4.471544715447166,Stable,Deviation from full-period green % = 4.5,THCAL-DBEA0A3F3860
STB-1EFA2C0F6534,CAND-F76D963AE6DE,kpi_005,month,2026-09,82.5,10.0,7.5,3.6382113821138233,Stable,Deviation from full-period green % = 3.6,THCAL-DBEA0A3F3860
STB-600E601D3F12,CAND-F76D963AE6DE,kpi_005,month,2026-10,78.3132530120482,7.228915662650602,14.457831325301203,0.5485356058379836,Stable,Deviation from full-period green % = 0.5,THCAL-DBEA0A3F3860
STB-94E9B0D8747C,CAND-F76D963AE6DE,kpi_005,month,2026-11,75.9493670886076,15.18987341772152,8.860759493670885,2.912421529278575,Stable,Deviation from full-period green % = 2.9,THCAL-DBEA0A3F3860
STB-EA9E54179A93,CAND-F76D963AE6DE,kpi_005,month,2026-12,77.10843373493977,10.843373493975903,12.048192771084338,1.753354882946411,Stable,Deviation from full-period green % = 1.8,THCAL-DBEA0A3F3860
STB-DF61D6DA7C68,CAND-E8AC265EF263,kpi_005,hospital_id,HOSP-001,54.36991869918699,20.528455284552845,25.101626016260166,0.0,Stable,Deviation from full-period green % = 0.0,THCAL-DBEA0A3F3860
STB-A48278E0599A,CAND-E8AC265EF263,kpi_005,month,2026-01,67.05882352941175,16.470588235294116,16.470588235294116,12.688904830224764,Moderately Stable,Deviation from full-period green % = 12.7,THCAL-DBEA0A3F3860
STB-DA32548497EA,CAND-E8AC265EF263,kpi_005,month,2026-02,69.44444444444444,11.11111111111111,19.444444444444446,15.074525745257453,Moderately Stable,Deviation from full-period green % = 15.1,THCAL-DBEA0A3F3860
STB-EE33C247ECBD,CAND-E8AC265EF263,kpi_005,month,2026-03,56.62650602409639,16.867469879518072,26.506024096385545,2.256587324909404,Stable,Deviation from full-period green % = 2.3,THCAL-DBEA0A3F3860
STB-FC9FC02BA5E9,CAND-E8AC265EF263,kpi_005,month,2026-04,53.57142857142857,27.380952380952383,19.047619047619047,0.79849012775842,Stable,Deviation from full-period green % = 0.8,THCAL-DBEA0A3F3860
STB-60B537E4D6A1,CAND-E8AC265EF263,kpi_005,month,2026-05,46.98795180722892,28.915662650602407,24.096385542168676,7.381966891958072,Stable,Deviation from full-period green % = 7.4,THCAL-DBEA0A3F3860
STB-F495E09C871F,CAND-E8AC265EF263,kpi_005,month,2026-06,32.098765432098766,27.160493827160494,40.74074074074074,22.271153267088224,Unstable,Deviation from full-period green % = 22.3,THCAL-DBEA0A3F3860
STB-B480B5B9C3B0,CAND-E8AC265EF263,kpi_005,month,2026-07,41.37931034482759,21.839080459770116,36.7816091954023,12.990608354359402,Moderately Stable,Deviation from full-period green % = 13.0,THCAL-DBEA0A3F3860
STB-E48A71709AC0,CAND-E8AC265EF263,kpi_005,month,2026-08,66.66666666666666,14.285714285714285,19.047619047619047,12.296747967479668,Moderately Stable,Deviation from full-period green % = 12.3,THCAL-DBEA0A3F3860
STB-7E93769CF8D9,CAND-E8AC265EF263,kpi_005,month,2026-09,61.25000000000001,17.5,21.25,6.880081300813018,Stable,Deviation from full-period green % = 6.9,THCAL-DBEA0A3F3860
STB-E18C4B2E6015,CAND-E8AC265EF263,kpi_005,month,2026-10,54.21686746987952,21.686746987951807,24.096385542168676,0.15305122930747217,Stable,Deviation from full-period green % = 0.2,THCAL-DBEA0A3F3860
STB-F0D920000D73,CAND-E8AC265EF263,kpi_005,month,2026-11,53.16455696202531,21.518987341772153,25.31645569620253,1.205361737161681,Stable,Deviation from full-period green % = 1.2,THCAL-DBEA0A3F3860
STB-B4749206DB0C,CAND-E8AC265EF263,kpi_005,month,2026-12,51.80722891566265,20.481927710843372,27.710843373493976,2.562689783524341,Stable,Deviation from full-period green % = 2.6,THCAL-DBEA0A3F3860
STB-EDD4CFC21AED,CAND-CB8525C68FEC,kpi_006,hospital_id,HOSP-001,83.75996642887117,15.694502727654216,0.5455308434746118,0.0,Stable,Deviation from full-period green % = 0.0,THCAL-DBEA0A3F3860
STB-7C0C45FE937F,CAND-CB8525C68FEC,kpi_006,month,2026-01,95.02487562189054,4.975124378109453,0.0,11.264909193019378,Moderately Stable,Deviation from full-period green % = 11.3,THCAL-DBEA0A3F3860
STB-BBA1EA06D5AC,CAND-CB8525C68FEC,kpi_006,month,2026-02,94.3820224719101,5.056179775280898,0.5617977528089888,10.622056043038938,Moderately Stable,Deviation from full-period green % = 10.6,THCAL-DBEA0A3F3860
STB-ECA99A252765,CAND-CB8525C68FEC,kpi_006,month,2026-03,90.04975124378109,9.950248756218906,0.0,6.289784814909922,Stable,Deviation from full-period green % = 6.3,THCAL-DBEA0A3F3860
STB-820A34CBAFEA,CAND-CB8525C68FEC,kpi_006,month,2026-04,78.78787878787878,19.696969696969695,1.5151515151515151,4.972087640992385,Stable,Deviation from full-period green % = 5.0,THCAL-DBEA0A3F3860
STB-2750797AEDDE,CAND-CB8525C68FEC,kpi_006,month,2026-05,83.82352941176471,15.196078431372548,0.9803921568627451,0.06356298289354356,Stable,Deviation from full-period green % = 0.1,THCAL-DBEA0A3F3860
STB-8F591CBE14AA,CAND-CB8525C68FEC,kpi_006,month,2026-06,65.97938144329896,33.50515463917525,0.5154639175257731,17.780584985572204,Moderately Stable,Deviation from full-period green % = 17.8,THCAL-DBEA0A3F3860
STB-A6F3A49B3AEB,CAND-CB8525C68FEC,kpi_006,month,2026-07,67.6328502415459,31.88405797101449,0.4830917874396135,16.12711618732527,Moderately Stable,Deviation from full-period green % = 16.1,THCAL-DBEA0A3F3860
STB-0D643CE88B78,CAND-CB8525C68FEC,kpi_006,month,2026-08,86.82926829268293,12.195121951219512,0.975609756097561,3.0693018638117593,Stable,Deviation from full-period green % = 3.1,THCAL-DBEA0A3F3860
STB-95B22A1B2BD2,CAND-CB8525C68FEC,kpi_006,month,2026-09,86.97916666666666,13.020833333333334,0.0,3.2192002377954907,Stable,Deviation from full-period green % = 3.2,THCAL-DBEA0A3F3860
STB-306F28B11A20,CAND-CB8525C68FEC,kpi_006,month,2026-10,86.06965174129353,12.935323383084576,0.9950248756218906,2.30968531242236,Stable,Deviation from full-period green % = 2.3,THCAL-DBEA0A3F3860
STB-0D225A7DD792,CAND-CB8525C68FEC,kpi_006,month,2026-11,85.27918781725889,14.213197969543149,0.5076142131979695,1.5192213883877201,Stable,Deviation from full-period green % = 1.5,THCAL-DBEA0A3F3860
STB-5738614DEE00,CAND-CB8525C68FEC,kpi_006,month,2026-12,85.36585365853658,14.634146341463413,0.0,1.605887229665413,Stable,Deviation from full-period green % = 1.6,THCAL-DBEA0A3F3860
STB-E127D1783D20,CAND-A643D6F72D76,kpi_006,hospital_id,HOSP-001,83.75996642887117,6.546370121695342,9.693663449433487,0.0,Stable,Deviation from full-period green % = 0.0,THCAL-DBEA0A3F3860
STB-99FF395AFE7C,CAND-A643D6F72D76,kpi_006,month,2026-01,95.02487562189054,0.9950248756218906,3.9800995024875623,11.264909193019378,Moderately Stable,Deviation from full-period green % = 11.3,THCAL-DBEA0A3F3860
STB-ACAE9B58F22D,CAND-A643D6F72D76,kpi_006,month,2026-02,94.3820224719101,1.1235955056179776,4.49438202247191,10.622056043038938,Moderately Stable,Deviation from full-period green % = 10.6,THCAL-DBEA0A3F3860
STB-3C920CF438C6,CAND-A643D6F72D76,kpi_006,month,2026-03,90.04975124378109,3.9800995024875623,5.970149253731343,6.289784814909922,Stable,Deviation from full-period green % = 6.3,THCAL-DBEA0A3F3860
STB-EB964A203F14,CAND-A643D6F72D76,kpi_006,month,2026-04,78.78787878787878,9.090909090909092,12.121212121212121,4.972087640992385,Stable,Deviation from full-period green % = 5.0,THCAL-DBEA0A3F3860
STB-B1DD7B49B3F7,CAND-A643D6F72D76,kpi_006,month,2026-05,83.82352941176471,8.823529411764707,7.352941176470589,0.06356298289354356,Stable,Deviation from full-period green % = 0.1,THCAL-DBEA0A3F3860
STB-BFCF01515749,CAND-A643D6F72D76,kpi_006,month,2026-06,65.97938144329896,18.04123711340206,15.979381443298967,17.780584985572204,Moderately Stable,Deviation from full-period green % = 17.8,THCAL-DBEA0A3F3860
STB-39236BAAC6EA,CAND-A643D6F72D76,kpi_006,month,2026-07,67.6328502415459,12.560386473429952,19.806763285024154,16.12711618732527,Moderately Stable,Deviation from full-period green % = 16.1,THCAL-DBEA0A3F3860
STB-25C82684E501,CAND-A643D6F72D76,kpi_006,month,2026-08,86.82926829268293,3.414634146341464,9.75609756097561,3.0693018638117593,Stable,Deviation from full-period green % = 3.1,THCAL-DBEA0A3F3860
STB-D39BC610CF4D,CAND-A643D6F72D76,kpi_006,month,2026-09,86.97916666666666,4.166666666666666,8.854166666666668,3.2192002377954907,Stable,Deviation from full-period green % = 3.2,THCAL-DBEA0A3F3860
STB-CA0770B6540B,CAND-A643D6F72D76,kpi_006,month,2026-10,86.06965174129353,2.4875621890547266,11.442786069651742,2.30968531242236,Stable,Deviation from full-period green % = 2.3,THCAL-DBEA0A3F3860
STB-40356357889A,CAND-A643D6F72D76,kpi_006,month,2026-11,85.27918781725889,8.629441624365482,6.091370558375635,1.5192213883877201,Stable,Deviation from full-period green % = 1.5,THCAL-DBEA0A3F3860
STB-2BE5D7BFF4DB,CAND-A643D6F72D76,kpi_006,month,2026-12,85.36585365853658,4.878048780487805,9.75609756097561,1.605887229665413,Stable,Deviation from full-period green % = 1.6,THCAL-DBEA0A3F3860
STB-CB11F9161C04,CAND-F088CC0F3975,kpi_006,hospital_id,HOSP-001,27.570289550986153,56.18967687788502,16.24003357112883,0.0,Stable,Deviation from full-period green % = 0.0,THCAL-DBEA0A3F3860
STB-0F6EB11B3B3A,CAND-F088CC0F3975,kpi_006,month,2026-01,43.28358208955223,51.741293532338304,4.975124378109453,15.71329253856608,Moderately Stable,Deviation from full-period green % = 15.7,THCAL-DBEA0A3F3860
STB-07F2783D82A8,CAND-F088CC0F3975,kpi_006,month,2026-02,50.0,44.38202247191011,5.617977528089887,22.429710449013847,Unstable,Deviation from full-period green % = 22.4,THCAL-DBEA0A3F3860
STB-CDA7ACDAB4C0,CAND-F088CC0F3975,kpi_006,month,2026-03,36.318407960199,53.73134328358209,9.950248756218906,8.74811840921285,Stable,Deviation from full-period green % = 8.7,THCAL-DBEA0A3F3860
STB-78B07F8F180C,CAND-F088CC0F3975,kpi_006,month,2026-04,23.737373737373737,55.05050505050505,21.21212121212121,3.8329158136124164,Stable,Deviation from full-period green % = 3.8,THCAL-DBEA0A3F3860
STB-8DE7040B9B77,CAND-F088CC0F3975,kpi_006,month,2026-05,24.509803921568626,59.31372549019608,16.176470588235293,3.0604856294175278,Stable,Deviation from full-period green % = 3.1,THCAL-DBEA0A3F3860
STB-1CFFDBBB931E,CAND-F088CC0F3975,kpi_006,month,2026-06,8.762886597938143,57.21649484536082,34.02061855670103,18.807402953048012,Moderately Stable,Deviation from full-period green % = 18.8,THCAL-DBEA0A3F3860
STB-80A51952A8E5,CAND-F088CC0F3975,kpi_006,month,2026-07,11.594202898550725,56.038647342995176,32.367149758454104,15.976086652435429,Moderately Stable,Deviation from full-period green % = 16.0,THCAL-DBEA0A3F3860
STB-BE04A1EA036D,CAND-F088CC0F3975,kpi_006,month,2026-08,27.31707317073171,59.512195121951216,13.170731707317074,0.25321638025444315,Stable,Deviation from full-period green % = 0.3,THCAL-DBEA0A3F3860
STB-7BA97EF2600F,CAND-F088CC0F3975,kpi_006,month,2026-09,32.8125,54.166666666666664,13.020833333333334,5.242210449013847,Stable,Deviation from full-period green % = 5.2,THCAL-DBEA0A3F3860
STB-B6EC2C7CD28E,CAND-F088CC0F3975,kpi_006,month,2026-10,27.860696517412936,58.2089552238806,13.930348258706468,0.290406966426783,Stable,Deviation from full-period green % = 0.3,THCAL-DBEA0A3F3860
STB-165B0C9E79EF,CAND-F088CC0F3975,kpi_006,month,2026-11,26.39593908629442,58.88324873096447,14.720812182741117,1.1743504646917344,Stable,Deviation from full-period green % = 1.2,THCAL-DBEA0A3F3860
STB-264C8C3C6E8D,CAND-F088CC0F3975,kpi_006,month,2026-12,20.975609756097562,64.39024390243902,14.634146341463413,6.594679794888592,Stable,Deviation from full-period green % = 6.6,THCAL-DBEA0A3F3860
