processing_run_id,issue_id,source_dataset_name,processed_dataset_name,source_primary_key,source_row_number,field_name,issue_type,severity,issue_description,source_value,processed_value,resolution_action,exclusion_flag,blocks_processing,created_datetime
PROC-QCS-92010F32B162,3e40831f-1906-4864-b313-128ee88a0e5d,patient_queue_records,processed_patient_queue,QUEUE-000000992,993,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168551
PROC-QCS-92010F32B162,caf73057-330d-4eed-9d8a-78e10e77f98c,patient_queue_records,processed_patient_queue,QUEUE-000001002,1003,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168572
PROC-QCS-92010F32B162,a87fd624-5647-4d33-b163-ea723915a0f6,patient_queue_records,processed_patient_queue,QUEUE-000001004,1005,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.168594
PROC-QCS-92010F32B162,98a1fff6-c6d1-4e3b-b158-55ca51f0195a,patient_queue_records,processed_patient_queue,QUEUE-000001006,1007,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.168616
PROC-QCS-92010F32B162,8faeb2d3-1af9-44b9-94bc-b91fbd2073ca,patient_queue_records,processed_patient_queue,QUEUE-000001008,1009,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168638
PROC-QCS-92010F32B162,a884ae0e-2b1a-48ee-9ccc-9c5c810d022f,patient_queue_records,processed_patient_queue,QUEUE-000001009,1010,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.168659
PROC-QCS-92010F32B162,619681cc-7221-44e6-8c20-ed8eadc1ada0,patient_queue_records,processed_patient_queue,QUEUE-000001010,1011,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168680
PROC-QCS-92010F32B162,e648beb1-e7f9-4c92-b1c9-5bf4e580055b,patient_queue_records,processed_patient_queue,QUEUE-000001017,1018,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.168701
PROC-QCS-92010F32B162,5a5faae6-280f-45e4-b516-15fd2a43d3bc,patient_queue_records,processed_patient_queue,QUEUE-000001024,1025,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168723
PROC-QCS-92010F32B162,be19d601-9158-4a67-95fa-8a0495dbf127,patient_queue_records,processed_patient_queue,QUEUE-000001030,1031,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168744
PROC-QCS-92010F32B162,b9fa8bb6-0e7f-438b-b74f-b1f3c79d8223,patient_queue_records,processed_patient_queue,QUEUE-000001033,1034,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168766
PROC-QCS-92010F32B162,b422b547-b0e2-42d4-a3a5-4ed3a151e8c2,patient_queue_records,processed_patient_queue,QUEUE-000001036,1037,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.168788
PROC-QCS-92010F32B162,fe253c64-7b76-4e1e-adc0-ad6817dacc1d,patient_queue_records,processed_patient_queue,QUEUE-000001039,1040,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168810
PROC-QCS-92010F32B162,f19bd094-2fe7-4aa2-be21-37a08f81c3d2,patient_queue_records,processed_patient_queue,QUEUE-000001043,1044,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168832
PROC-QCS-92010F32B162,19251843-9bae-471a-a601-a249ef83f038,patient_queue_records,processed_patient_queue,QUEUE-000001044,1045,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.168853
PROC-QCS-92010F32B162,868282c8-cbb4-46a5-8422-3ecdfe22dbf0,patient_queue_records,processed_patient_queue,QUEUE-000001046,1047,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168874
PROC-QCS-92010F32B162,9d7733f5-34c6-4f46-a1b8-4278d9de33ec,patient_queue_records,processed_patient_queue,QUEUE-000001047,1048,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168897
PROC-QCS-92010F32B162,99f7dbc3-ba40-45ec-bf60-b67d8881eddc,patient_queue_records,processed_patient_queue,QUEUE-000001049,1050,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.168918
PROC-QCS-92010F32B162,48632c98-f55c-4ae0-a003-53cc00cd0c22,patient_queue_records,processed_patient_queue,QUEUE-000001050,1051,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168940
PROC-QCS-92010F32B162,ddb67fcf-fde7-4795-8d6b-ba0372f2baf7,patient_queue_records,processed_patient_queue,QUEUE-000001051,1052,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168961
PROC-QCS-92010F32B162,e572574e-5ad4-48a7-84d8-080cbd7788d7,patient_queue_records,processed_patient_queue,QUEUE-000001063,1064,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.168983
PROC-QCS-92010F32B162,db3b3b64-21ed-4a6f-b2d5-a023a7cd9cc4,patient_queue_records,processed_patient_queue,QUEUE-000001065,1066,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.169004
PROC-QCS-92010F32B162,2c8b3b36-b6ae-4dce-ac19-87adb64009b9,patient_queue_records,processed_patient_queue,QUEUE-000001072,1073,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.169025
PROC-QCS-92010F32B162,b441b59e-6736-4867-8ca0-3b568caec444,patient_queue_records,processed_patient_queue,QUEUE-000001073,1074,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.169046
PROC-QCS-92010F32B162,487363cc-cb4c-4896-8bc6-bebae82e636b,patient_queue_records,processed_patient_queue,QUEUE-000001077,1078,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.169069
PROC-QCS-92010F32B162,9788c9e2-03c9-4f6e-8e13-fb334cbfc80a,patient_queue_records,processed_patient_queue,QUEUE-000001083,1084,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.169092
PROC-QCS-92010F32B162,109a7876-fb43-41f6-9b68-ad27c0271a21,patient_queue_records,processed_patient_queue,QUEUE-000001085,1086,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.169119
PROC-QCS-92010F32B162,0f49fc5f-5ac1-4310-96fe-435ce6c7e451,patient_queue_records,processed_patient_queue,QUEUE-000001088,1089,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Radiology,,,False,False,2026-07-26T08:37:02.169148
PROC-QCS-92010F32B162,9e98fa1c-dbc0-4717-86a0-7b8b64334e28,patient_queue_records,processed_patient_queue,QUEUE-000001089,1090,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.169173
PROC-QCS-92010F32B162,f7b951de-879b-46e1-89cf-1f41c8ef6c7d,patient_queue_records,processed_patient_queue,QUEUE-000001092,1093,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.169199
PROC-QCS-92010F32B162,f1f8e376-a078-4747-aeb6-4f57b88b6e16,patient_queue_records,processed_patient_queue,QUEUE-000001094,1095,queue_stage,Unsupported Queue Stage,Information,Queue stage outside approved categorical list.,Billing,,,False,False,2026-07-26T08:37:02.169224
PROC-QCS-92010F32B162,20a5855f-7cc4-4744-81b8-b1bee3ce768b,service_schedule,processed_service_schedule,SCH-00000001,2,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256368
PROC-QCS-92010F32B162,a4d54fbe-8d96-45d5-bfcb-37a2e61f3cad,service_schedule,processed_service_schedule,SCH-00000002,3,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256485
PROC-QCS-92010F32B162,263afcf5-321e-4525-af0a-cf51c3905968,service_schedule,processed_service_schedule,SCH-00000003,4,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256546
PROC-QCS-92010F32B162,6d8d1a68-f57c-4d6d-81b0-8eb491901eb9,service_schedule,processed_service_schedule,SCH-00000004,5,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256597
PROC-QCS-92010F32B162,e9639c50-84a3-4a09-bfb8-30b78ce596ed,service_schedule,processed_service_schedule,SCH-00000005,6,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256645
PROC-QCS-92010F32B162,a8163082-c7ad-4a18-8bbf-ff10a0d4c016,service_schedule,processed_service_schedule,SCH-00000006,7,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256693
PROC-QCS-92010F32B162,a99603f7-a2cf-4070-a4ea-e510f9a0f0ba,service_schedule,processed_service_schedule,SCH-00000007,8,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256734
PROC-QCS-92010F32B162,77420aa1-f652-4e75-9d92-ec015d7ee10e,service_schedule,processed_service_schedule,SCH-00000008,9,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256775
PROC-QCS-92010F32B162,9ccdc696-92b4-4a52-8a6b-3f16a501f658,service_schedule,processed_service_schedule,SCH-00000009,10,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256816
PROC-QCS-92010F32B162,0056c757-a5db-43e3-a334-93b91af6c04e,service_schedule,processed_service_schedule,SCH-00000010,11,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256873
PROC-QCS-92010F32B162,339dd042-7cf9-4cbe-ab4d-acbf1d0678e2,service_schedule,processed_service_schedule,SCH-00000011,12,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256920
PROC-QCS-92010F32B162,0456c77a-e1c2-43ea-8c2d-133971cf9b36,service_schedule,processed_service_schedule,SCH-00000012,13,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.256960
PROC-QCS-92010F32B162,82a23039-d4e2-4b5f-bbb6-02e4769e53a9,service_schedule,processed_service_schedule,SCH-00000013,14,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257001
PROC-QCS-92010F32B162,5a526bf3-f736-4430-830e-ee48324869b6,service_schedule,processed_service_schedule,SCH-00000014,15,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257039
PROC-QCS-92010F32B162,be9c8f2d-f468-4625-9924-05bb71be0a2a,service_schedule,processed_service_schedule,SCH-00000015,16,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257074
PROC-QCS-92010F32B162,cf5cd872-0b2a-4dab-9917-d1d14ae61869,service_schedule,processed_service_schedule,SCH-00000016,17,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257117
PROC-QCS-92010F32B162,39904240-68c4-4d15-87f9-49a112e75684,service_schedule,processed_service_schedule,SCH-00000017,18,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257157
PROC-QCS-92010F32B162,7c440ec9-d987-4d7a-8267-489b79d03fa2,service_schedule,processed_service_schedule,SCH-00000018,19,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257197
PROC-QCS-92010F32B162,9992880d-c23c-4e2e-bb1f-6d77e9087eb4,service_schedule,processed_service_schedule,SCH-00000019,20,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257234
PROC-QCS-92010F32B162,473e0096-6a14-4461-ac22-be74e38e5c88,service_schedule,processed_service_schedule,SCH-00000020,21,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257274
PROC-QCS-92010F32B162,b1ef2632-153b-46be-962f-af3dbf838934,service_schedule,processed_service_schedule,SCH-00000021,22,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257311
PROC-QCS-92010F32B162,cba3ea76-8480-4265-9c71-910d7eaa7929,service_schedule,processed_service_schedule,SCH-00000022,23,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257347
PROC-QCS-92010F32B162,b40c7305-d0cd-461e-95dd-3c3fa24f3d18,service_schedule,processed_service_schedule,SCH-00000023,24,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257386
PROC-QCS-92010F32B162,2225a275-358e-468d-a1f4-6ba52716a798,service_schedule,processed_service_schedule,SCH-00000024,25,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257426
PROC-QCS-92010F32B162,5ea02bee-1632-4876-8fb1-9b09f28928d2,service_schedule,processed_service_schedule,SCH-00000025,26,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257461
PROC-QCS-92010F32B162,53ef49fa-40d8-4397-a1d3-e5bb30b4dcd6,service_schedule,processed_service_schedule,SCH-00000026,27,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257501
PROC-QCS-92010F32B162,42054a93-6b10-4a2a-9ede-de28d317b815,service_schedule,processed_service_schedule,SCH-00000027,28,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257540
PROC-QCS-92010F32B162,4b315e89-8b50-46a9-b79d-73ee9bb7ef99,service_schedule,processed_service_schedule,SCH-00000028,29,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257578
PROC-QCS-92010F32B162,bbdbc13b-ea03-42fc-993f-6d1924e46721,service_schedule,processed_service_schedule,SCH-00000029,30,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257620
PROC-QCS-92010F32B162,0d5b215a-a98b-49dd-8d27-574ad7383db5,service_schedule,processed_service_schedule,SCH-00000030,31,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257660
PROC-QCS-92010F32B162,13c3fef0-126c-4cfe-b7ea-f7e65b897c1b,service_schedule,processed_service_schedule,SCH-00000031,32,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257701
PROC-QCS-92010F32B162,3e433099-93cd-44ae-9028-9881553c5711,service_schedule,processed_service_schedule,SCH-00000032,33,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257740
PROC-QCS-92010F32B162,a040754d-03e3-4f3e-b0a6-603fa80f75a1,service_schedule,processed_service_schedule,SCH-00000033,34,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257781
PROC-QCS-92010F32B162,0698ba67-60fb-4aa4-9ea2-efd9b89b655c,service_schedule,processed_service_schedule,SCH-00000034,35,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257824
PROC-QCS-92010F32B162,eb4c0847-c670-482c-bb38-a86bcfc8baef,service_schedule,processed_service_schedule,SCH-00000035,36,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257864
PROC-QCS-92010F32B162,e3120b64-0cff-42e0-b66e-601fdb2bd085,service_schedule,processed_service_schedule,SCH-00000036,37,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257902
PROC-QCS-92010F32B162,7d17f8a9-ee85-4e8f-8d20-215fac509e88,service_schedule,processed_service_schedule,SCH-00000037,38,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257943
PROC-QCS-92010F32B162,133fb286-d7fc-4ef8-838b-0bd7da775821,service_schedule,processed_service_schedule,SCH-00000038,39,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.257982
PROC-QCS-92010F32B162,6a385677-c181-4471-a7cf-f66ab40f2a7d,service_schedule,processed_service_schedule,SCH-00000039,40,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258021
PROC-QCS-92010F32B162,305a4d4c-2efc-4749-8f34-38bfb7331976,service_schedule,processed_service_schedule,SCH-00000040,41,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258063
PROC-QCS-92010F32B162,afe15de7-358f-4aaf-a4c9-a567f6c90c34,service_schedule,processed_service_schedule,SCH-00000041,42,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258107
PROC-QCS-92010F32B162,a50c168a-a872-4281-a6fb-852693189e80,service_schedule,processed_service_schedule,SCH-00000042,43,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258149
PROC-QCS-92010F32B162,ddd5e1c6-8a24-4fad-85ef-be323195a1d2,service_schedule,processed_service_schedule,SCH-00000043,44,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258189
PROC-QCS-92010F32B162,4642c5a6-877f-48e7-bedc-329ad9023580,service_schedule,processed_service_schedule,SCH-00000044,45,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258228
PROC-QCS-92010F32B162,475db58e-e8ed-48f5-adbb-9e03cea28677,service_schedule,processed_service_schedule,SCH-00000045,46,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258268
PROC-QCS-92010F32B162,b96d4e2f-1f93-405d-a7c2-cd26506c4b18,service_schedule,processed_service_schedule,SCH-00000046,47,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258306
PROC-QCS-92010F32B162,db44a87a-aa88-4ecf-9da8-60ef019e40e0,service_schedule,processed_service_schedule,SCH-00000047,48,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258342
PROC-QCS-92010F32B162,641968d8-d304-4ec6-afd1-08ae5a9f3222,service_schedule,processed_service_schedule,SCH-00000048,49,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258381
PROC-QCS-92010F32B162,8525a135-92d8-416a-a6a3-bce14a1fcc8c,service_schedule,processed_service_schedule,SCH-00000049,50,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258419
PROC-QCS-92010F32B162,17fedf45-811b-40ec-b20d-070870fb2b61,service_schedule,processed_service_schedule,SCH-00000050,51,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258457
PROC-QCS-92010F32B162,00e1eb1e-c92c-4c69-848f-798f598ab638,service_schedule,processed_service_schedule,SCH-00000051,52,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258500
PROC-QCS-92010F32B162,d006a642-c96c-45a1-a63e-ead02ff5b8e4,service_schedule,processed_service_schedule,SCH-00000052,53,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258545
PROC-QCS-92010F32B162,71d8a78e-1863-4b13-9031-d72203a0a618,service_schedule,processed_service_schedule,SCH-00000053,54,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258591
PROC-QCS-92010F32B162,8629179a-68a4-4122-8dd6-5c1347cff85b,service_schedule,processed_service_schedule,SCH-00000054,55,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258632
PROC-QCS-92010F32B162,89d14583-f0fe-4179-9995-dcdbfcfb2297,service_schedule,processed_service_schedule,SCH-00000055,56,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258672
PROC-QCS-92010F32B162,fc7a3ae6-f354-45f5-8c17-8829b798131d,service_schedule,processed_service_schedule,SCH-00000056,57,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258712
PROC-QCS-92010F32B162,e8e2592d-1854-4aa1-b581-91a41205ca4a,service_schedule,processed_service_schedule,SCH-00000057,58,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258750
PROC-QCS-92010F32B162,3d1073de-656d-464a-a14f-6f2df4dd153f,service_schedule,processed_service_schedule,SCH-00000058,59,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258789
PROC-QCS-92010F32B162,4e4b90b3-89da-4d75-b661-f49d94b0b425,service_schedule,processed_service_schedule,SCH-00000059,60,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258830
PROC-QCS-92010F32B162,266e99b9-8d6c-4aa6-8a4e-fee7561d1ffe,service_schedule,processed_service_schedule,SCH-00000060,61,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258890
PROC-QCS-92010F32B162,8b9aff78-0c15-4464-8865-6cc06198135e,service_schedule,processed_service_schedule,SCH-00000061,62,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258934
PROC-QCS-92010F32B162,3c620a1f-6683-4ac5-82c0-7f880af67794,service_schedule,processed_service_schedule,SCH-00000062,63,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.258973
PROC-QCS-92010F32B162,4f5f5cbe-e728-4c9d-809e-8f4c19ef15ec,service_schedule,processed_service_schedule,SCH-00000063,64,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259013
PROC-QCS-92010F32B162,135d74be-fc84-4722-8e0b-d10d4e88a0f6,service_schedule,processed_service_schedule,SCH-00000064,65,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259051
PROC-QCS-92010F32B162,6c35df33-9b33-4cd6-a97f-f0a3be9c425f,service_schedule,processed_service_schedule,SCH-00000065,66,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259090
PROC-QCS-92010F32B162,99083e3b-6365-48fb-aad4-3d934c356a40,service_schedule,processed_service_schedule,SCH-00000066,67,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259130
PROC-QCS-92010F32B162,2fb020e9-da2c-4cef-8934-41e2a5c585da,service_schedule,processed_service_schedule,SCH-00000067,68,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259169
PROC-QCS-92010F32B162,77bd85c1-fc6e-4b91-9b66-773c9329e715,service_schedule,processed_service_schedule,SCH-00000068,69,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259209
PROC-QCS-92010F32B162,f3ba8ec4-7fed-4e7b-aa7d-b9bce6c51c4e,service_schedule,processed_service_schedule,SCH-00000069,70,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259249
PROC-QCS-92010F32B162,9f27ccad-c210-437e-8066-de1ae2704fcd,service_schedule,processed_service_schedule,SCH-00000070,71,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259289
PROC-QCS-92010F32B162,9da14947-b866-4996-aebb-79562f10f3ff,service_schedule,processed_service_schedule,SCH-00000071,72,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259328
PROC-QCS-92010F32B162,66f44111-b583-4c29-93b4-5d9aefbd9776,service_schedule,processed_service_schedule,SCH-00000072,73,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259368
PROC-QCS-92010F32B162,402cd0df-b392-4f94-949d-8f73fe651168,service_schedule,processed_service_schedule,SCH-00000073,74,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259407
PROC-QCS-92010F32B162,91b9677f-6c87-41e4-a6fe-8333d23fbcb2,service_schedule,processed_service_schedule,SCH-00000074,75,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259448
PROC-QCS-92010F32B162,8c54fe1a-f724-4e54-8242-49e0f1add242,service_schedule,processed_service_schedule,SCH-00000075,76,schedule_status,Unsupported Schedule Status,Information,Schedule status outside approved categorical list.,Planned,,,False,False,2026-07-26T08:37:02.259488
