hospital_id,department_id,reporting_date,department_risk_record_id,evidence_pack_id,engine_run_id,processed_at
HOSP-001,DEPT-ADM,2026-02-28,DRS-72683374F571,DEP-EP-37F1CF29809B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-02-28,DRS-2CDF02BFB1F8,DEP-EP-BA2782971C85,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-02-28,DRS-89163F46F006,DEP-EP-2012D61AAD05,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-02-28,DRS-40A6F42DA85F,DEP-EP-57851E98A74B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-02-28,DRS-B7BD4DA6BC18,DEP-EP-343458A36CE5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-02-28,DRS-7A38AF3806A1,DEP-EP-1F3099990CA8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-02-28,DRS-BF16DC264E1B,DEP-EP-EAA4320E2D48,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-01,DRS-9FBF2D3FAC66,DEP-EP-9AE470BF08FC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-01,DRS-A2BAB1DD5EB2,DEP-EP-3CAA2E0B3D48,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-01,DRS-827CEEF3BEDE,DEP-EP-CD1B80CE21A4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-01,DRS-63DADC4E8B9C,DEP-EP-DECDDCB61C2E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-01,DRS-2FDA7E734BD7,DEP-EP-D143EB3F5C9F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-01,DRS-68E33B02A886,DEP-EP-F5004F6EACBB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-01,DRS-7308656F24D7,DEP-EP-7F7619FCC8D9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-01,DRS-54C23278C66D,DEP-EP-3DBE0D9F6A29,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-02,DRS-8C924DF749A3,DEP-EP-06D8C56B9C23,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-02,DRS-2187BAEDFEDB,DEP-EP-B8EE67656EB7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-02,DRS-6AB5B2AA4BAF,DEP-EP-5C0AB03FE4BC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-02,DRS-26FC9D49DD53,DEP-EP-8DC29CB3064A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-02,DRS-5991650233F4,DEP-EP-57D62EE35BE5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-02,DRS-2B5D900E43C3,DEP-EP-5FFA60288E19,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-02,DRS-EE3BDEF2920D,DEP-EP-52FA541DCCFF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-02,DRS-3570ADAC051C,DEP-EP-C08A59ADB2BE,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-03,DRS-802D67C89E06,DEP-EP-3DDF210B028B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-03,DRS-0A54DB7EB7E0,DEP-EP-CD82695DC162,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-03,DRS-EB22B6565884,DEP-EP-9B8A2975D5A1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-03,DRS-1E47A7341301,DEP-EP-2F95FA010EF3,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-03,DRS-684141D35CA4,DEP-EP-DE623801D96C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-03,DRS-165D0A21A034,DEP-EP-7E2868BD8BBA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-03,DRS-6564D5575A0F,DEP-EP-A107617A0C2E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-03,DRS-6F22D7A36CDB,DEP-EP-C07DC586DF96,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-04,DRS-C3A86823B6B6,DEP-EP-D671D6E071DB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-04,DRS-99B7052D2173,DEP-EP-E31D5E0C9131,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-04,DRS-34129BF2C772,DEP-EP-545ED2350101,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-04,DRS-E40160CECD8B,DEP-EP-03B48B148B8A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-04,DRS-1331BEE5AEFC,DEP-EP-93A7C7B43A94,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-04,DRS-20BE0FB25435,DEP-EP-0BE8256BA386,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-04,DRS-063F62AD445A,DEP-EP-B8062DBCFA5D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-04,DRS-3FBD1D2440C8,DEP-EP-B71F98DCFC8E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-05,DRS-A86C57DF34B8,DEP-EP-244A7A8FCE04,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-05,DRS-19897B88657F,DEP-EP-0DCCD7590CDF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-05,DRS-766E2CD66300,DEP-EP-6C89B5278324,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-05,DRS-5366AC5B9280,DEP-EP-0346662AD9C0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-05,DRS-78BB76B920E9,DEP-EP-29132B804B27,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-05,DRS-4256212BA9CE,DEP-EP-45B74BA82E74,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-05,DRS-8D77D7D72DA5,DEP-EP-A5109818A458,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-05,DRS-EADF3455FC49,DEP-EP-F7005863AF59,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-06,DRS-1D35B152C404,DEP-EP-02E509588357,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-06,DRS-81157CD95224,DEP-EP-1519FA6AFA48,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-06,DRS-60DCFB07AFB0,DEP-EP-31F43681DBD2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-06,DRS-AD26C10AEA17,DEP-EP-D5D62F784BB5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-06,DRS-BCC21D2AA096,DEP-EP-2A117550CA2A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-06,DRS-1FD410B73DEF,DEP-EP-AB6A805992FD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-06,DRS-25E32009201C,DEP-EP-2C74A8F0DAE6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-06,DRS-0520F48356C9,DEP-EP-27B310B410F1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-07,DRS-0996DF12A026,DEP-EP-C1CBB938AE46,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-07,DRS-DBC605398F02,DEP-EP-C429E6B9ABA9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-07,DRS-DF530E1031A5,DEP-EP-78C418163545,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-07,DRS-9A066B75EABB,DEP-EP-7D5B1C2CBB15,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-07,DRS-D1360BE58ED2,DEP-EP-71191A87EB22,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-07,DRS-0BF1DF00253F,DEP-EP-3840BACB952D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-07,DRS-423F47CA8A6B,DEP-EP-ED69A68CBF72,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-07,DRS-1B997940818D,DEP-EP-5C7ACE026CAA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-08,DRS-478F4B92DCDB,DEP-EP-9C05E54CBA80,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-08,DRS-56C9F0BAD67F,DEP-EP-7505D27788A9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-08,DRS-AE8703710228,DEP-EP-21BD7F0DAE3B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-08,DRS-2C117BCB0008,DEP-EP-B151EF2527E6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-08,DRS-5F30D6BC59A2,DEP-EP-DD2027160331,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-08,DRS-93B39AFC6327,DEP-EP-AB72B9236F64,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-08,DRS-0D19C4EE4AEF,DEP-EP-EB64B0F44815,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-08,DRS-8D3B60FA42B9,DEP-EP-BCB50D14B35B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-09,DRS-A0E24CC98B38,DEP-EP-98F044639527,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-09,DRS-19EB63D0D250,DEP-EP-49FF6039B5D2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-09,DRS-FFE109EDA8D2,DEP-EP-4451DB93A057,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-09,DRS-93AF8F3492D0,DEP-EP-B7A23E053A71,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-09,DRS-CB53159A3D31,DEP-EP-263148199BDA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-09,DRS-DE5B51D99187,DEP-EP-3B5A23490932,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-09,DRS-7B34C32C40EB,DEP-EP-D15030F69DE5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-09,DRS-80E01C052EC2,DEP-EP-B7AD7FE4798B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-10,DRS-ED4D5E2E7F9A,DEP-EP-E30722451711,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-10,DRS-41DF4387715D,DEP-EP-7563A2192F6F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-10,DRS-F60950CB4EF7,DEP-EP-9EC124C0FBD9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-10,DRS-BC3AC986EED1,DEP-EP-2E82C5D19EC4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-10,DRS-85703D8D996F,DEP-EP-3E8816B66659,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-10,DRS-14300A7AAFD5,DEP-EP-B96D88122092,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-10,DRS-F181CE382222,DEP-EP-38F1D22CC1AF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-10,DRS-941AE1C72B10,DEP-EP-9F961FEB1327,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-11,DRS-DDD8675ECE96,DEP-EP-9A4900C9A0F3,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-11,DRS-17F365A28843,DEP-EP-91CDB06DA545,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-11,DRS-E2D854FEEB09,DEP-EP-71C16A1558B8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-11,DRS-5C132C273A67,DEP-EP-D634BFDE49FA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-11,DRS-77BABC90041F,DEP-EP-04E2AE999B56,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-11,DRS-53CB549F7532,DEP-EP-C8C6B187096D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-11,DRS-311C9A861C0B,DEP-EP-87DCDBBEE02D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-11,DRS-950784F8A92E,DEP-EP-FDA15E4132D9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-12,DRS-C24421532FB0,DEP-EP-8F49B057BE30,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-12,DRS-418A73BC694A,DEP-EP-8C13FA35B1EA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-12,DRS-DE8FF16FCBC7,DEP-EP-07AB3539AE47,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-12,DRS-7C1DC9EFB440,DEP-EP-0F7E469920A2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-12,DRS-1FA44E06503E,DEP-EP-F73389EC7B24,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-12,DRS-94FD2EA900BD,DEP-EP-B7E042F9AB06,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-12,DRS-68A1E435FD6C,DEP-EP-08FF22AA455B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-12,DRS-838294F7C755,DEP-EP-F6AA8975793A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-13,DRS-0F79881EC40C,DEP-EP-79705078F41E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-13,DRS-D42EA0B1921C,DEP-EP-8CF1E86AC753,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-13,DRS-B7042ABB6B0A,DEP-EP-124383664C02,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-13,DRS-E6DA0AC48293,DEP-EP-9913B127A2B4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-13,DRS-4F60538E72DC,DEP-EP-BA97E70F3844,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-13,DRS-08433130F321,DEP-EP-87F6B331C4B5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-13,DRS-D9D87314757C,DEP-EP-29A07EBEE8D9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-13,DRS-A70F470A0FC1,DEP-EP-4E9D9700F432,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-14,DRS-0AB8D250F586,DEP-EP-3AB6CD80D749,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-14,DRS-92806D67E321,DEP-EP-18329DD927CD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-14,DRS-6F210B1062E8,DEP-EP-E17FF5A10344,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-14,DRS-3598AFFE8CFB,DEP-EP-F9D308CBA9B7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-14,DRS-329210975892,DEP-EP-CB8AD01578E5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-14,DRS-06553400C1EA,DEP-EP-5A7CB7062F0C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-14,DRS-2437965EF1CA,DEP-EP-2DA67D4E6F18,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-14,DRS-01EC030B986E,DEP-EP-05B69A2F391A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-15,DRS-9724D5D271D8,DEP-EP-9BBAF5FA0392,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-15,DRS-DEC893C7FFFF,DEP-EP-6CBEF79C9AE0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-15,DRS-BD5952C5B60E,DEP-EP-49FC635B24DB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-15,DRS-336671FDE6F7,DEP-EP-C0773A025392,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-15,DRS-3B29C1431F89,DEP-EP-3E052BAF88B5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-15,DRS-F08E660B7D37,DEP-EP-097D3D72C930,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-15,DRS-678C2C250EDF,DEP-EP-158494829509,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-15,DRS-980E29EC2FCC,DEP-EP-95F56936BCF8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-16,DRS-E638381D8561,DEP-EP-7DB1EBC66BC6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-16,DRS-C56ABCE3DEE2,DEP-EP-505900D29D3C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-16,DRS-A98F1CA6F589,DEP-EP-ADD971AA491E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-16,DRS-CE3E3F3044D9,DEP-EP-607DB9C54A56,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-16,DRS-4E9B5A272C2A,DEP-EP-5613F751169D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-16,DRS-BC429FF2CB67,DEP-EP-CBC40AEA93CD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-16,DRS-15D9F0CD46CD,DEP-EP-C8FA08E5F121,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-16,DRS-A62D6769D8B9,DEP-EP-3765F6AD5231,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-17,DRS-C3C9ED6E4836,DEP-EP-A3DC60D99213,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-17,DRS-1351C374BA47,DEP-EP-A56777859DAC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-17,DRS-76668B67AC90,DEP-EP-F177E78877C8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-17,DRS-77DF1D8C96E6,DEP-EP-47FFFD81137B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-17,DRS-EB17E404EA93,DEP-EP-C1A5E66DDAB3,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-17,DRS-9512EC6C7ED1,DEP-EP-7EC925021891,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-17,DRS-D69EDB54AE0A,DEP-EP-EA8189D16BF8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-17,DRS-53F9F5BDF2D9,DEP-EP-AA6CB5E8F295,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-18,DRS-D8DAEEA88E8C,DEP-EP-7011CCEB0AA0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-18,DRS-4D765D06A8F8,DEP-EP-EA2084EC5C64,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-18,DRS-D893FA8F6AC9,DEP-EP-61E3C5E31DE9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-18,DRS-449648516B4B,DEP-EP-1EF921920EA5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-18,DRS-8F4D5905AC8A,DEP-EP-F3C557917F5E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-18,DRS-B4AD2A9D0C14,DEP-EP-0119F38A8357,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-18,DRS-DB1696855382,DEP-EP-9D79E5B6D2C6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-18,DRS-1C09E03453C4,DEP-EP-56AD9231CC88,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-19,DRS-E6AB5EF600F6,DEP-EP-45A88618FED2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-19,DRS-81A43C94ED27,DEP-EP-B8B262E34607,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-19,DRS-B3F076728156,DEP-EP-4DE163F6C4AC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-19,DRS-416318244B01,DEP-EP-79B76465C0BF,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-19,DRS-8EDCE224F1DF,DEP-EP-66EA7980413A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-19,DRS-AFEF4B4297AC,DEP-EP-A5DD2378F182,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-19,DRS-BE6B66ADC494,DEP-EP-DA7DCB404F8E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-PEX,2026-03-19,DRS-EE1DC5F125C8,DEP-EP-97F159BFF9EC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-SURG,2026-03-20,DRS-FAF85A65C9A1,DEP-EP-2EC32D481E34,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-DIAG,2026-03-20,DRS-55171973B567,DEP-EP-9DC64B96B967,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ADM,2026-03-20,DRS-91B573BC758A,DEP-EP-3F581D2FB7B8,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ICU,2026-03-20,DRS-D6DE406841AB,DEP-EP-FC76CBCBD080,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-MED,2026-03-20,DRS-7E88BE362CEC,DEP-EP-9973BB5FF3B0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-ED,2026-03-20,DRS-5630AA8F3BA8,DEP-EP-8D54860EED5F,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
HOSP-001,DEPT-OPC,2026-03-20,DRS-62E3D0CEA933,DEP-EP-711E592CCDF1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
