analytical_record_id,kpi_id,source_dataset,source_record_id,calculation_run_id,evidence_type,source_field,source_value,evidence_role
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261004,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261004,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261005,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261005,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,19.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261006,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261006,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261007,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261007,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261008,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261008,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261009,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,21.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261009,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261010,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,21.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261010,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261011,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261011,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261012,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261012,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261013,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,21.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261013,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261014,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261014,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,19.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261015,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261015,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261016,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261016,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261017,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261017,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261018,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261018,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261019,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261019,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261020,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261020,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261021,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261021,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261022,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261022,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261023,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261023,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261024,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261024,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261025,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261025,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261026,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261026,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261027,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261027,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261028,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261028,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261029,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261029,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261030,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261030,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261031,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261031,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,19.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261101,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261101,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261102,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,22.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261102,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261103,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261103,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261104,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261104,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,19.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261105,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,22.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261105,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261106,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,22.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261106,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261107,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261107,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261108,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261108,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261109,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261109,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261110,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261110,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261111,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,21.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261111,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261112,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,22.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261112,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261113,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261113,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261114,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261114,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261115,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,15.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261115,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,19.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261116,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261116,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261117,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261117,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261118,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261118,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,19.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261119,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261119,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261120,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,21.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261120,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261121,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261121,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,19.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261122,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261122,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261123,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261123,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261124,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261124,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261125,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261125,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261126,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261126,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261127,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,21.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261127,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261128,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261128,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261129,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261129,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261130,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261130,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261201,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261201,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261202,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261202,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261203,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261203,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,19.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261204,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261204,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261205,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,22.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261205,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261206,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,15.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261206,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,19.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261207,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261207,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261208,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261208,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261209,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261209,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261210,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261210,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261211,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,16.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261211,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261212,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261212,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261213,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261213,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261214,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261214,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261215,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261215,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261216,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261216,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261217,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261217,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261218,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261218,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261219,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261219,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261220,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261220,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,21.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261221,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,19.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261221,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261222,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,16.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261222,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,19.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261223,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,18.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261223,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261224,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,17.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261224,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261225,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,16.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261225,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,20.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261226,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,22.0,numerator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261226,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,denominator,operational_beds,22.0,denominator
AKPI-kpi_003-HOSP-001-DEPT-ICU-20261227,kpi_003,processed_operational_daily,,PF-KPI-4E7933DFEF21,numerator,occupied_beds,20.0,numerator
