lineage_id,analytical_record_id,kpi_id,source_dataset,source_record_id,transformation_name,calculation_run_id,created_at
LIN-201B7397,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260823,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260823,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.412992
LIN-29234380,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260824,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260824,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.415071
LIN-EDC1E451,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260825,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260825,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.416218
LIN-3F159970,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260826,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260826,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.417182
LIN-03272094,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260827,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260827,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.418213
LIN-B4957F84,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260828,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260828,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.419167
LIN-28C58839,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260829,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260829,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.420707
LIN-6E9C946E,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260830,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260830,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.422158
LIN-FFAB68B7,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260831,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260831,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.423561
LIN-5CB131F6,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260901,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260901,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.425346
LIN-CC6AB620,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260902,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260902,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.426710
LIN-EA070724,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260903,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260903,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.427821
LIN-322BCE41,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260904,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260904,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.430434
LIN-9B3F01C8,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260905,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260905,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.432085
LIN-4D0D066E,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260906,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260906,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.433217
LIN-89FBB5E0,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260907,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260907,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.434222
LIN-13932838,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260908,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260908,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.435140
LIN-DBD195AF,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260909,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260909,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.436545
LIN-1425146B,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260910,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260910,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.438452
LIN-D52C082E,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260911,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260911,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.439921
LIN-B9E3FABF,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260912,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260912,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.441184
LIN-AE6892B2,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260913,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260913,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.442379
LIN-9782B0DE,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260914,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260914,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.443352
LIN-E33BA2C9,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260915,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260915,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.444350
LIN-FE3CFA25,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260916,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260916,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.445752
LIN-B0514FF3,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260917,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260917,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.446989
LIN-4D4B39A7,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260918,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260918,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.448126
LIN-1A91D716,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260919,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260919,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.449067
LIN-6C8C2A87,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260920,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260920,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.450027
LIN-BF8B9868,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260921,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260921,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.450952
LIN-165AD0CE,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260922,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260922,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.451890
LIN-10E2C086,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260923,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260923,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.453277
LIN-65FD17CF,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260924,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260924,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.455023
LIN-FFA23748,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260925,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260925,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.456850
LIN-47DB127B,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260926,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260926,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.458134
LIN-01E6518C,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260927,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260927,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.459199
LIN-161063BF,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260928,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260928,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.460239
LIN-69BA6C8F,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260929,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260929,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.461255
LIN-FC2176DF,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20260930,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20260930,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.462579
LIN-09467EBA,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261001,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261001,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.463991
LIN-CAF298A8,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261002,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261002,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.465060
LIN-304CFD54,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261003,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261003,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.466026
LIN-D7C75B0E,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261004,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261004,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.466940
LIN-AED27934,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261005,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261005,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.467876
LIN-0FACD856,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261006,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261006,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.468982
LIN-0CA84952,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261007,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261007,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.470947
LIN-C7876F2C,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261008,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261008,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.472927
LIN-7377FDE6,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261009,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261009,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.474287
LIN-E7BFEC08,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261010,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261010,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.475387
LIN-20A6CB6D,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261011,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261011,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.476335
LIN-E246074D,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261012,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261012,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.477631
LIN-3228093C,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261013,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261013,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.478879
LIN-C257B525,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261014,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261014,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.479932
LIN-F8638CCE,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261015,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261015,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.480925
LIN-016A808A,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261016,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261016,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.481870
LIN-3474B6D8,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261017,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261017,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.482819
LIN-0EC32EA2,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261018,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261018,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.483726
LIN-EFC60F0F,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261019,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261019,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.484677
LIN-1FB12AF0,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261020,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261020,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.485598
LIN-DC4D3B2D,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261021,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261021,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.488525
LIN-2844D4AB,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261022,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261022,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.490260
LIN-165E0995,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261023,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261023,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.491450
LIN-04EABBA7,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261024,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261024,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.492456
LIN-3D368159,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261025,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261025,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.493739
LIN-7ACAA282,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261026,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261026,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.495361
LIN-D1316A50,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261027,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261027,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.496616
LIN-3C16E932,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261028,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261028,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.497690
LIN-B7B1335F,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261029,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261029,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.498657
LIN-B599AD04,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261030,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261030,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.499639
LIN-B7166855,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261031,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261031,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.500617
LIN-C44AA63D,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261101,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261101,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.501563
LIN-90A0E86F,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261102,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261102,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.502505
LIN-F147E116,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261103,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261103,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.506620
LIN-ED24152F,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261104,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261104,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.510152
LIN-C8517DC2,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261105,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261105,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.513012
LIN-C2E1C913,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261106,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261106,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.514340
LIN-C1A8F696,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261107,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261107,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.515434
LIN-FC158DDA,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261108,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261108,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.516420
LIN-EC002322,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261109,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261109,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.517382
LIN-257132B8,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261110,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261110,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.518353
LIN-E15DB331,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261111,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261111,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.520047
LIN-A6D436A9,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261112,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261112,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.521890
LIN-F299973B,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261113,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261113,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.523374
LIN-ADE78A40,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261114,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261114,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.524608
LIN-1CF1279B,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261115,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261115,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.525608
LIN-7F7473C2,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261116,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261116,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.528000
LIN-9A3C8BBF,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261117,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261117,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.530982
LIN-B69319D0,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261118,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261118,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.532140
LIN-793B2FE2,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261119,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261119,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.533208
LIN-0F19EF82,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261120,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261120,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.534252
LIN-CB0B5557,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261121,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261121,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.535215
LIN-80B16F07,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261122,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261122,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.536569
LIN-0E745BF5,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261123,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261123,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.537883
LIN-0077D71F,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261124,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261124,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.539544
LIN-CBA77F25,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261125,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261125,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.540947
LIN-A9666155,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261126,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261126,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.542002
LIN-E6DA53D8,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261127,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261127,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.543545
LIN-E64D31B9,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261128,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261128,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.545666
LIN-32CFD3B5,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261129,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261129,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.547319
LIN-2D6BF1F5,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261130,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261130,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.548517
LIN-B222B4E3,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261201,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261201,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.549478
LIN-EF4591F5,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261202,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261202,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.550475
LIN-07EDF8AD,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261203,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261203,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.551448
LIN-43A6F0BF,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261204,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261204,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.552487
LIN-477C4F78,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261205,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261205,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.554911
LIN-2FC7AE51,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261206,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261206,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.557532
LIN-C733FE0D,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261207,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261207,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.558923
LIN-A0F10433,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261208,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261208,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.560905
LIN-B8A41802,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261209,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261209,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.563799
LIN-81242B66,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261210,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261210,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.565052
LIN-FF0343CD,AKPI-kpi_003-HOSP-001-DEPT-DIAG-20261211,kpi_003,processed_operational_daily,OPD-HOSP-001-DEPT-DIAG-20261211,calculate_kpi_003,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.566090
