lineage_id,analytical_record_id,kpi_id,source_dataset,source_record_id,transformation_name,calculation_run_id,created_at
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260318-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260318,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260318,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.157143
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260318-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260318,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.157149
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260318-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260318,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260318,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.161350
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260318-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260318,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.161354
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260319-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260319,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260319,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.165017
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260319-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260319,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.165023
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260319-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260319,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260319,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.168982
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260319-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260319,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.168986
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260320-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260320,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260320,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.174591
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260320-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260320,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.174597
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260320-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260320,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260320,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.178793
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260320-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260320,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.178799
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260321-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260321,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260321,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.182715
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260321-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260321,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.182719
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260321-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260321,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260321,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.188814
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260321-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260321,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.188824
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260322-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260322,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260322,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.193996
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260322-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260322,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.194002
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260322-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260322,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260322,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.197776
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260322-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260322,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.197781
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260323-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260323,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260323,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.201268
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260323-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260323,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.201273
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260323-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260323,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260323,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.206949
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260323-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260323,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.206954
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260324-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260324,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260324,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.211205
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260324-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260324,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.211221
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260324-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260324,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260324,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.213233
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260324-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260324,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.213237
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260325-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260325,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260325,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.216651
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260325-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260325,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.216655
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260325-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260325,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260325,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.221199
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260325-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260325,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.221209
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260326-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260326,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260326,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.227527
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260326-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260326,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.227532
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260326-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260326,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260326,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.232019
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260326-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260326,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.232023
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260327-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260327,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260327,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.235524
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260327-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260327,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.235528
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260327-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260327,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260327,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.242107
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260327-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260327,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.242112
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260328-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260328,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260328,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.245916
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260328-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260328,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.245921
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260328-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260328,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260328,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.249782
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260328-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260328,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.249787
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260329-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260329,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260329,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.253585
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260329-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260329,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.253601
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260329-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260329,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260329,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.259941
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260329-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260329,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.259946
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260330-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260330,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260330,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.263300
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260330-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260330,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.263304
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260330-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260330,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260330,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.266784
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260330-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260330,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.266787
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260331-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260331,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260331,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.270028
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260331-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260331,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.270032
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260331-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260331,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260331,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.276079
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260331-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260331,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.276084
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260401-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260401,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260401,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.279307
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260401-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260401,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.279310
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260401-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260401,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260401,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.282678
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260401-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260401,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.282682
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260402-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260402,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260402,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.284442
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260402-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260402,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.284445
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260402-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260402,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260402,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.286335
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260402-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260402,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.286339
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260403-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260403,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260403,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.292302
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260403-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260403,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.292309
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260403-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260403,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260403,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.295921
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260403-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260403,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.295925
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260404-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260404,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260404,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.299356
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260404-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260404,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.299360
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260404-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260404,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260404,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.303083
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260404-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260404,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.303087
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260405-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260405,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260405,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.308757
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260405-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260405,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.308762
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260405-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260405,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260405,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.310647
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260405-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260405,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.310651
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260406-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260406,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260406,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.314079
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260406-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260406,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.314083
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260406-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260406,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260406,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.317346
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260406-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260406,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.317350
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260407-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260407,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260407,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.322029
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260407-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260407,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.322036
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260407-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260407,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260407,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.324550
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260407-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260407,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.324554
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260408-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260408,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260408,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.328052
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260408-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260408,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.328055
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260408-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260408,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260408,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.331312
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260408-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260408,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.331315
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260409-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260409,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260409,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.334453
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260409-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260409,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.334456
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260409-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260409,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260409,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.340244
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260409-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260409,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.340249
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260410-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260410,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260410,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.343579
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260410-002,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260410,kpi_005,processed_patient_complaints.csv,,validate_complaint_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.343582
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260410-001,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260410,kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260410,calculate_kpi_006,PEX-KPI-DCF120177644,2026-07-27T14:43:28.346830
LIN-AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260410-002,AKPI-kpi_006-HOSP-001-DEPT-DIAG-20260410,kpi_006,processed_patient_surveys.csv,,validate_survey_eligibility,PEX-KPI-DCF120177644,2026-07-27T14:43:28.346834
LIN-AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260411-001,AKPI-kpi_005-HOSP-001-DEPT-DIAG-20260411,kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-DIAG-20260411,calculate_kpi_005,PEX-KPI-DCF120177644,2026-07-27T14:43:28.350145
