analytical_record_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,kpi_id,kpi_name,domain,numerator_value,denominator_value,kpi_value,unit,calculation_status,readiness_status,threshold_status,threshold_version,threshold_approval_status,threshold_is_provisional,configuration_version,data_confidence_level,confidence_rule_version,source_dataset,source_record_id,calculation_run_id,calculated_at
AKPI-kpi_003-HOSP-001-DEPT-ED-20260420,HOSP-001,DEPT-ED,2026-04-20,4,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.726104
AKPI-kpi_003-HOSP-001-DEPT-ED-20260421,HOSP-001,DEPT-ED,2026-04-21,4,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.727271
AKPI-kpi_003-HOSP-001-DEPT-ED-20260422,HOSP-001,DEPT-ED,2026-04-22,4,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.728556
AKPI-kpi_003-HOSP-001-DEPT-ED-20260423,HOSP-001,DEPT-ED,2026-04-23,4,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.731165
AKPI-kpi_003-HOSP-001-DEPT-ED-20260424,HOSP-001,DEPT-ED,2026-04-24,4,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.732470
AKPI-kpi_003-HOSP-001-DEPT-ED-20260425,HOSP-001,DEPT-ED,2026-04-25,4,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.733608
AKPI-kpi_003-HOSP-001-DEPT-ED-20260426,HOSP-001,DEPT-ED,2026-04-26,4,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.734649
AKPI-kpi_003-HOSP-001-DEPT-ED-20260427,HOSP-001,DEPT-ED,2026-04-27,4,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.736362
AKPI-kpi_003-HOSP-001-DEPT-ED-20260428,HOSP-001,DEPT-ED,2026-04-28,4,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.739013
AKPI-kpi_003-HOSP-001-DEPT-ED-20260429,HOSP-001,DEPT-ED,2026-04-29,4,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.741560
AKPI-kpi_003-HOSP-001-DEPT-ED-20260430,HOSP-001,DEPT-ED,2026-04-30,4,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.742747
AKPI-kpi_003-HOSP-001-DEPT-ED-20260501,HOSP-001,DEPT-ED,2026-05-01,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.743734
AKPI-kpi_003-HOSP-001-DEPT-ED-20260502,HOSP-001,DEPT-ED,2026-05-02,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.745245
AKPI-kpi_003-HOSP-001-DEPT-ED-20260503,HOSP-001,DEPT-ED,2026-05-03,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.747616
AKPI-kpi_003-HOSP-001-DEPT-ED-20260504,HOSP-001,DEPT-ED,2026-05-04,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.748753
AKPI-kpi_003-HOSP-001-DEPT-ED-20260505,HOSP-001,DEPT-ED,2026-05-05,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.749560
AKPI-kpi_003-HOSP-001-DEPT-ED-20260506,HOSP-001,DEPT-ED,2026-05-06,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.750397
AKPI-kpi_003-HOSP-001-DEPT-ED-20260507,HOSP-001,DEPT-ED,2026-05-07,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.751198
AKPI-kpi_003-HOSP-001-DEPT-ED-20260508,HOSP-001,DEPT-ED,2026-05-08,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.751994
AKPI-kpi_003-HOSP-001-DEPT-ED-20260509,HOSP-001,DEPT-ED,2026-05-09,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.755121
AKPI-kpi_003-HOSP-001-DEPT-ED-20260510,HOSP-001,DEPT-ED,2026-05-10,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.757012
AKPI-kpi_003-HOSP-001-DEPT-ED-20260511,HOSP-001,DEPT-ED,2026-05-11,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.758476
AKPI-kpi_003-HOSP-001-DEPT-ED-20260512,HOSP-001,DEPT-ED,2026-05-12,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.759785
AKPI-kpi_003-HOSP-001-DEPT-ED-20260513,HOSP-001,DEPT-ED,2026-05-13,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.761099
AKPI-kpi_003-HOSP-001-DEPT-ED-20260514,HOSP-001,DEPT-ED,2026-05-14,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.762931
AKPI-kpi_003-HOSP-001-DEPT-ED-20260515,HOSP-001,DEPT-ED,2026-05-15,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.764766
AKPI-kpi_003-HOSP-001-DEPT-ED-20260516,HOSP-001,DEPT-ED,2026-05-16,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.766153
AKPI-kpi_003-HOSP-001-DEPT-ED-20260517,HOSP-001,DEPT-ED,2026-05-17,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.767096
AKPI-kpi_003-HOSP-001-DEPT-ED-20260518,HOSP-001,DEPT-ED,2026-05-18,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.767975
AKPI-kpi_003-HOSP-001-DEPT-ED-20260519,HOSP-001,DEPT-ED,2026-05-19,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.768730
AKPI-kpi_003-HOSP-001-DEPT-ED-20260520,HOSP-001,DEPT-ED,2026-05-20,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.772365
AKPI-kpi_003-HOSP-001-DEPT-ED-20260521,HOSP-001,DEPT-ED,2026-05-21,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.775077
AKPI-kpi_003-HOSP-001-DEPT-ED-20260522,HOSP-001,DEPT-ED,2026-05-22,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.776925
AKPI-kpi_003-HOSP-001-DEPT-ED-20260523,HOSP-001,DEPT-ED,2026-05-23,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.778383
AKPI-kpi_003-HOSP-001-DEPT-ED-20260524,HOSP-001,DEPT-ED,2026-05-24,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.779707
AKPI-kpi_003-HOSP-001-DEPT-ED-20260525,HOSP-001,DEPT-ED,2026-05-25,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.781106
AKPI-kpi_003-HOSP-001-DEPT-ED-20260526,HOSP-001,DEPT-ED,2026-05-26,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.782415
AKPI-kpi_003-HOSP-001-DEPT-ED-20260527,HOSP-001,DEPT-ED,2026-05-27,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.783742
AKPI-kpi_003-HOSP-001-DEPT-ED-20260528,HOSP-001,DEPT-ED,2026-05-28,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.785254
AKPI-kpi_003-HOSP-001-DEPT-ED-20260529,HOSP-001,DEPT-ED,2026-05-29,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.789691
AKPI-kpi_003-HOSP-001-DEPT-ED-20260530,HOSP-001,DEPT-ED,2026-05-30,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.791585
AKPI-kpi_003-HOSP-001-DEPT-ED-20260531,HOSP-001,DEPT-ED,2026-05-31,5,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.792607
AKPI-kpi_003-HOSP-001-DEPT-ED-20260601,HOSP-001,DEPT-ED,2026-06-01,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.793470
AKPI-kpi_003-HOSP-001-DEPT-ED-20260602,HOSP-001,DEPT-ED,2026-06-02,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.794300
AKPI-kpi_003-HOSP-001-DEPT-ED-20260603,HOSP-001,DEPT-ED,2026-06-03,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.795090
AKPI-kpi_003-HOSP-001-DEPT-ED-20260604,HOSP-001,DEPT-ED,2026-06-04,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.795904
AKPI-kpi_003-HOSP-001-DEPT-ED-20260605,HOSP-001,DEPT-ED,2026-06-05,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.796676
AKPI-kpi_003-HOSP-001-DEPT-ED-20260606,HOSP-001,DEPT-ED,2026-06-06,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.797474
AKPI-kpi_003-HOSP-001-DEPT-ED-20260607,HOSP-001,DEPT-ED,2026-06-07,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.798275
AKPI-kpi_003-HOSP-001-DEPT-ED-20260608,HOSP-001,DEPT-ED,2026-06-08,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.799090
AKPI-kpi_003-HOSP-001-DEPT-ED-20260609,HOSP-001,DEPT-ED,2026-06-09,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.799911
AKPI-kpi_003-HOSP-001-DEPT-ED-20260610,HOSP-001,DEPT-ED,2026-06-10,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.800670
AKPI-kpi_003-HOSP-001-DEPT-ED-20260611,HOSP-001,DEPT-ED,2026-06-11,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.801475
AKPI-kpi_003-HOSP-001-DEPT-ED-20260612,HOSP-001,DEPT-ED,2026-06-12,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.803279
AKPI-kpi_003-HOSP-001-DEPT-ED-20260613,HOSP-001,DEPT-ED,2026-06-13,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.806692
AKPI-kpi_003-HOSP-001-DEPT-ED-20260614,HOSP-001,DEPT-ED,2026-06-14,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.808153
AKPI-kpi_003-HOSP-001-DEPT-ED-20260615,HOSP-001,DEPT-ED,2026-06-15,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.809024
AKPI-kpi_003-HOSP-001-DEPT-ED-20260616,HOSP-001,DEPT-ED,2026-06-16,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.809854
AKPI-kpi_003-HOSP-001-DEPT-ED-20260617,HOSP-001,DEPT-ED,2026-06-17,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.810762
AKPI-kpi_003-HOSP-001-DEPT-ED-20260618,HOSP-001,DEPT-ED,2026-06-18,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.811534
AKPI-kpi_003-HOSP-001-DEPT-ED-20260619,HOSP-001,DEPT-ED,2026-06-19,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.812360
AKPI-kpi_003-HOSP-001-DEPT-ED-20260620,HOSP-001,DEPT-ED,2026-06-20,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.813155
AKPI-kpi_003-HOSP-001-DEPT-ED-20260621,HOSP-001,DEPT-ED,2026-06-21,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.813981
AKPI-kpi_003-HOSP-001-DEPT-ED-20260622,HOSP-001,DEPT-ED,2026-06-22,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.814746
AKPI-kpi_003-HOSP-001-DEPT-ED-20260623,HOSP-001,DEPT-ED,2026-06-23,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.815534
AKPI-kpi_003-HOSP-001-DEPT-ED-20260624,HOSP-001,DEPT-ED,2026-06-24,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.816320
AKPI-kpi_003-HOSP-001-DEPT-ED-20260625,HOSP-001,DEPT-ED,2026-06-25,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.817083
AKPI-kpi_003-HOSP-001-DEPT-ED-20260626,HOSP-001,DEPT-ED,2026-06-26,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.817858
AKPI-kpi_003-HOSP-001-DEPT-ED-20260627,HOSP-001,DEPT-ED,2026-06-27,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.818668
AKPI-kpi_003-HOSP-001-DEPT-ED-20260628,HOSP-001,DEPT-ED,2026-06-28,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.821079
AKPI-kpi_003-HOSP-001-DEPT-ED-20260629,HOSP-001,DEPT-ED,2026-06-29,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.823224
AKPI-kpi_003-HOSP-001-DEPT-ED-20260630,HOSP-001,DEPT-ED,2026-06-30,6,2026,kpi_003,Bed Occupancy Rate,Patient Flow,,,,Percent,Insufficient Data,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily,,PF-KPI-4E7933DFEF21,2026-07-27T11:23:04.824499
