analytical_record_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,kpi_id,kpi_name,domain,numerator_value,denominator_value,kpi_value,unit,calculation_status,readiness_status,threshold_status,threshold_version,threshold_approval_status,threshold_is_provisional,configuration_version,data_confidence_level,confidence_rule_version,source_dataset,source_record_id,calculation_run_id,calculated_at
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250405,HOSP-001,DEPT-ADM,2025-04-05,4,2025,kpi_001,Staffing Level,Workforce,20.0,22.0,90.9090909090909,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.609554
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250405,HOSP-001,DEPT-ADM,2025-04-05,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,22.0,9.090909090909092,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.611143
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250406,HOSP-001,DEPT-ADM,2025-04-06,4,2025,kpi_001,Staffing Level,Workforce,18.0,19.0,94.73684210526315,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.613002
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250406,HOSP-001,DEPT-ADM,2025-04-06,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,19.0,5.263157894736842,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.613922
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250407,HOSP-001,DEPT-ADM,2025-04-07,4,2025,kpi_001,Staffing Level,Workforce,11.0,15.0,73.33333333333333,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.614689
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250407,HOSP-001,DEPT-ADM,2025-04-07,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,15.0,13.333333333333334,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.615355
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250408,HOSP-001,DEPT-ADM,2025-04-08,4,2025,kpi_001,Staffing Level,Workforce,18.0,20.0,90.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.616022
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250408,HOSP-001,DEPT-ADM,2025-04-08,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,20.0,5.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.616671
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250409,HOSP-001,DEPT-ADM,2025-04-09,4,2025,kpi_001,Staffing Level,Workforce,16.0,19.0,84.21052631578947,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.617356
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250409,HOSP-001,DEPT-ADM,2025-04-09,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,4.0,19.0,21.052631578947366,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.618071
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250410,HOSP-001,DEPT-ADM,2025-04-10,4,2025,kpi_001,Staffing Level,Workforce,15.0,18.0,83.33333333333334,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.618850
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250410,HOSP-001,DEPT-ADM,2025-04-10,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,3.0,18.0,16.666666666666664,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.619567
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250411,HOSP-001,DEPT-ADM,2025-04-11,4,2025,kpi_001,Staffing Level,Workforce,19.0,22.0,86.36363636363636,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.620297
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250411,HOSP-001,DEPT-ADM,2025-04-11,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,4.0,22.0,18.181818181818183,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.620932
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250412,HOSP-001,DEPT-ADM,2025-04-12,4,2025,kpi_001,Staffing Level,Workforce,16.0,18.0,88.88888888888889,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.621592
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250412,HOSP-001,DEPT-ADM,2025-04-12,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,3.0,18.0,16.666666666666664,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.622252
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250413,HOSP-001,DEPT-ADM,2025-04-13,4,2025,kpi_001,Staffing Level,Workforce,13.0,15.0,86.66666666666667,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.622908
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250413,HOSP-001,DEPT-ADM,2025-04-13,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,15.0,13.333333333333334,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.623507
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250414,HOSP-001,DEPT-ADM,2025-04-14,4,2025,kpi_001,Staffing Level,Workforce,16.0,19.0,84.21052631578947,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.624181
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250414,HOSP-001,DEPT-ADM,2025-04-14,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,3.0,19.0,15.789473684210526,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.624794
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250415,HOSP-001,DEPT-ADM,2025-04-15,4,2025,kpi_001,Staffing Level,Workforce,16.0,18.0,88.88888888888889,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.625459
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250415,HOSP-001,DEPT-ADM,2025-04-15,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,18.0,11.11111111111111,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.626072
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250416,HOSP-001,DEPT-ADM,2025-04-16,4,2025,kpi_001,Staffing Level,Workforce,17.0,17.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.626835
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250416,HOSP-001,DEPT-ADM,2025-04-16,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,17.0,5.88235294117647,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.628807
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250417,HOSP-001,DEPT-ADM,2025-04-17,4,2025,kpi_001,Staffing Level,Workforce,22.0,24.0,91.66666666666666,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.630197
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250417,HOSP-001,DEPT-ADM,2025-04-17,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,24.0,8.333333333333332,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.631430
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250418,HOSP-001,DEPT-ADM,2025-04-18,4,2025,kpi_001,Staffing Level,Workforce,17.0,19.0,89.47368421052632,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.632285
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250418,HOSP-001,DEPT-ADM,2025-04-18,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,19.0,5.263157894736842,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.632953
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250419,HOSP-001,DEPT-ADM,2025-04-19,4,2025,kpi_001,Staffing Level,Workforce,17.0,18.0,94.44444444444444,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.633667
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250419,HOSP-001,DEPT-ADM,2025-04-19,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,18.0,11.11111111111111,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.634347
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250420,HOSP-001,DEPT-ADM,2025-04-20,4,2025,kpi_001,Staffing Level,Workforce,11.0,14.0,78.57142857142857,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.635081
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250420,HOSP-001,DEPT-ADM,2025-04-20,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,14.0,14.285714285714285,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.635770
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250421,HOSP-001,DEPT-ADM,2025-04-21,4,2025,kpi_001,Staffing Level,Workforce,17.0,19.0,89.47368421052632,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.636458
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250421,HOSP-001,DEPT-ADM,2025-04-21,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,19.0,5.263157894736842,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.637167
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250422,HOSP-001,DEPT-ADM,2025-04-22,4,2025,kpi_001,Staffing Level,Workforce,14.0,16.0,87.5,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.637900
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250422,HOSP-001,DEPT-ADM,2025-04-22,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,16.0,6.25,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.638572
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250423,HOSP-001,DEPT-ADM,2025-04-23,4,2025,kpi_001,Staffing Level,Workforce,15.0,16.0,93.75,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.639352
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250423,HOSP-001,DEPT-ADM,2025-04-23,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,16.0,12.5,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.640023
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250424,HOSP-001,DEPT-ADM,2025-04-24,4,2025,kpi_001,Staffing Level,Workforce,18.0,20.0,90.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.640720
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250424,HOSP-001,DEPT-ADM,2025-04-24,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,20.0,5.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.641439
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250425,HOSP-001,DEPT-ADM,2025-04-25,4,2025,kpi_001,Staffing Level,Workforce,15.0,16.0,93.75,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.642148
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250425,HOSP-001,DEPT-ADM,2025-04-25,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,16.0,6.25,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.642835
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250426,HOSP-001,DEPT-ADM,2025-04-26,4,2025,kpi_001,Staffing Level,Workforce,18.0,19.0,94.73684210526315,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.643790
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250426,HOSP-001,DEPT-ADM,2025-04-26,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,19.0,5.263157894736842,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.645675
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250427,HOSP-001,DEPT-ADM,2025-04-27,4,2025,kpi_001,Staffing Level,Workforce,18.0,19.0,94.73684210526315,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.647139
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250427,HOSP-001,DEPT-ADM,2025-04-27,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,19.0,5.263157894736842,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.648142
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250428,HOSP-001,DEPT-ADM,2025-04-28,4,2025,kpi_001,Staffing Level,Workforce,20.0,23.0,86.95652173913044,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.648969
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250428,HOSP-001,DEPT-ADM,2025-04-28,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,23.0,8.695652173913043,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.649731
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250429,HOSP-001,DEPT-ADM,2025-04-29,4,2025,kpi_001,Staffing Level,Workforce,15.0,16.0,93.75,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.650481
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250429,HOSP-001,DEPT-ADM,2025-04-29,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,16.0,6.25,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.651171
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250430,HOSP-001,DEPT-ADM,2025-04-30,4,2025,kpi_001,Staffing Level,Workforce,18.0,21.0,85.71428571428571,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.651993
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250430,HOSP-001,DEPT-ADM,2025-04-30,4,2025,kpi_002,Staff Absenteeism Rate,Workforce,3.0,21.0,14.285714285714285,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.652739
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250501,HOSP-001,DEPT-ADM,2025-05-01,5,2025,kpi_001,Staffing Level,Workforce,19.0,21.0,90.47619047619048,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.653488
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250501,HOSP-001,DEPT-ADM,2025-05-01,5,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,21.0,9.523809523809524,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.654234
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250502,HOSP-001,DEPT-ADM,2025-05-02,5,2025,kpi_001,Staffing Level,Workforce,22.0,23.0,95.65217391304348,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.654990
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250502,HOSP-001,DEPT-ADM,2025-05-02,5,2025,kpi_002,Staff Absenteeism Rate,Workforce,3.0,23.0,13.043478260869565,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.655691
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250503,HOSP-001,DEPT-ADM,2025-05-03,5,2025,kpi_001,Staffing Level,Workforce,17.0,18.0,94.44444444444444,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.656435
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250503,HOSP-001,DEPT-ADM,2025-05-03,5,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,18.0,5.555555555555555,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.657127
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250504,HOSP-001,DEPT-ADM,2025-05-04,5,2025,kpi_001,Staffing Level,Workforce,16.0,16.0,100.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.657907
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250504,HOSP-001,DEPT-ADM,2025-05-04,5,2025,kpi_002,Staff Absenteeism Rate,Workforce,0.0,16.0,0.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.658599
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250505,HOSP-001,DEPT-ADM,2025-05-05,5,2025,kpi_001,Staffing Level,Workforce,15.0,17.0,88.23529411764706,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.659330
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250505,HOSP-001,DEPT-ADM,2025-05-05,5,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,17.0,5.88235294117647,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.660126
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250506,HOSP-001,DEPT-ADM,2025-05-06,5,2025,kpi_001,Staffing Level,Workforce,12.0,16.0,75.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.662129
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250506,HOSP-001,DEPT-ADM,2025-05-06,5,2025,kpi_002,Staff Absenteeism Rate,Workforce,3.0,16.0,18.75,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.663358
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250507,HOSP-001,DEPT-ADM,2025-05-07,5,2025,kpi_001,Staffing Level,Workforce,17.0,20.0,85.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.664767
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250507,HOSP-001,DEPT-ADM,2025-05-07,5,2025,kpi_002,Staff Absenteeism Rate,Workforce,1.0,20.0,5.0,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.665757
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250508,HOSP-001,DEPT-ADM,2025-05-08,5,2025,kpi_001,Staffing Level,Workforce,18.0,19.0,94.73684210526315,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.666563
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250508,HOSP-001,DEPT-ADM,2025-05-08,5,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,19.0,10.526315789473683,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.667263
AKPI-kpi_001-HOSP-001-DEPT-ADM-20250509,HOSP-001,DEPT-ADM,2025-05-09,5,2025,kpi_001,Staffing Level,Workforce,22.0,24.0,91.66666666666666,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.668077
AKPI-kpi_002-HOSP-001-DEPT-ADM-20250509,HOSP-001,DEPT-ADM,2025-05-09,5,2025,kpi_002,Staff Absenteeism Rate,Workforce,2.0,24.0,8.333333333333332,Percent,Calculated,Conditionally Ready,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,High,v1.0-draft,processed_operational_daily,,WF-KPI-AE9BC170EF5F,2025-07-27T10:44:26.668889
