kpi_id,kpi_value,calculation_status,promoted_threshold_status,occupancy_context_status
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,78.57142857142857,Calculated,Red,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,69.23076923076923,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,70.0,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,75.0,Calculated,Red,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,76.92307692307693,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,72.72727272727273,Calculated,Red,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,86.66666666666667,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,70.0,Calculated,Red,
kpi_001,57.14285714285714,Calculated,Red,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,76.92307692307693,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,70.0,Calculated,Red,
kpi_001,55.55555555555556,Calculated,Red,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,66.66666666666666,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,76.92307692307693,Calculated,Red,
kpi_001,90.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,93.33333333333331,Calculated,Green,
kpi_001,66.66666666666666,Calculated,Red,
kpi_001,75.0,Calculated,Red,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,93.75,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,87.5,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,86.66666666666667,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,94.44444444444444,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,78.57142857142857,Calculated,Red,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,75.0,Calculated,Red,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,87.5,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,88.23529411764706,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,93.33333333333331,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,87.5,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,75.0,Calculated,Red,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,93.75,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,75.0,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,78.57142857142857,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,81.25,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,76.92307692307693,Calculated,Red,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,90.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,93.33333333333331,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,86.66666666666667,Calculated,Green,
kpi_001,71.42857142857143,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,86.66666666666667,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,75.0,Calculated,Red,
kpi_001,80.0,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,75.0,Calculated,Red,
kpi_001,94.11764705882352,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,81.25,Calculated,Amber,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,93.33333333333331,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,72.72727272727273,Calculated,Red,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,73.33333333333333,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,71.42857142857143,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,87.5,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,71.42857142857143,Calculated,Red,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,70.0,Calculated,Red,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,75.0,Calculated,Red,
kpi_001,76.92307692307693,Calculated,Red,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,93.33333333333331,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,75.0,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,86.66666666666667,Calculated,Green,
kpi_001,93.75,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,81.25,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,78.57142857142857,Calculated,Red,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,76.92307692307693,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,86.66666666666667,Calculated,Green,
kpi_001,87.5,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,75.0,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,93.33333333333331,Calculated,Green,
kpi_001,76.92307692307693,Calculated,Red,
kpi_001,78.57142857142857,Calculated,Red,
kpi_001,90.0,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,81.25,Calculated,Amber,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,93.33333333333331,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,72.72727272727273,Calculated,Red,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,86.66666666666667,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,87.5,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,69.23076923076923,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,93.33333333333331,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,93.75,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,90.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,93.33333333333331,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,69.23076923076923,Calculated,Red,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,86.66666666666667,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,93.33333333333331,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,90.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,87.5,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,87.5,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,88.88888888888889,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,75.0,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,70.0,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,75.0,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,84.61538461538461,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,55.55555555555556,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,72.72727272727273,Calculated,Red,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,93.33333333333331,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,66.66666666666666,Calculated,Red,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,87.5,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,87.5,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,85.71428571428571,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,92.85714285714286,Calculated,Green,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,90.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,87.5,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,73.33333333333333,Calculated,Red,
kpi_001,100.0,Calculated,Green,
kpi_001,71.42857142857143,Calculated,Red,
kpi_001,90.0,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,90.0,Calculated,Green,
kpi_001,87.5,Calculated,Green,
kpi_001,92.3076923076923,Calculated,Green,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,76.92307692307693,Calculated,Red,
kpi_001,90.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,91.66666666666666,Calculated,Green,
kpi_001,76.92307692307693,Calculated,Red,
kpi_001,77.77777777777779,Calculated,Red,
kpi_001,81.81818181818183,Calculated,Amber,
kpi_001,83.33333333333334,Calculated,Amber,
kpi_001,100.0,Calculated,Green,
kpi_001,80.0,Calculated,Amber,
kpi_001,90.9090909090909,Calculated,Green,
kpi_001,100.0,Calculated,Green,
kpi_001,90.0,Calculated,Green,
